gene_id,length,symbol
76413,1263,SPACA7B
76415,1956,FAM187B
76416,1082,POLR1HAS
76421,5067,1700028K03RIK
207495,2560,BAIAP2L2
76425,2064,GID8
76426,649,FAM209
76429,1607,LHPP
76438,3236,RFTN1
76441,10397,DAAM2
76444,978,KRTAP4-7
76448,6808,PPP1R18
207521,5812,DTX4
76453,3383,PRSS23
76454,1819,FBXO31
76457,2175,CCDC134
76459,4402,CAR12
76464,11732,KNL1
76467,1190,MSRB2
76469,21202,CMYA5
76477,1866,PCOLCE2
76478,1763,HAUS8
76479,2304,SMNDC1
76482,2580,RMC1
76483,12340,LMF1
76484,8206,KNDC1
76485,3095,GLT8D1
76486,773,LY6K
76487,2308,PPP1R3G
76491,1475,ABHD14B
207565,12158,CAMKK2
76497,1679,PPP1R11
76498,2507,PAQR4
76499,13929,CLASP2
76500,5259,IP6K2
76501,1175,COMMD9
76505,1904,SMIM45
76507,4569,AOC1
76508,3511,UBE2D-PS
76509,1846,PLET1
76510,8062,TRAPPC9
207592,7153,TBC1D16
76522,750,LSM8
76524,2384,CLN6
207596,10267,THSD4
76527,1997,IL34
207607,5545,CCDC40
76539,2488,FAM204A
207615,8154,WDR37
207618,4032,ZFP804B
76547,1576,TMEM101
76551,5511,CCDC6
76559,12280,ATG2B
76560,2024,PRSS8
76561,2171,SNX7
76563,3315,QRSL1
76566,3511,RFLNB
76568,3398,IFT46
76571,1884,STYXL1
76572,1472,RBMXL2
76573,1615,SPATC1L
76574,2150,MFSD2A
76577,7666,FAF2
76580,5702,MIB2
76582,6087,IPO11
76585,731,LCE1I
76589,3389,UNC5CL
76594,5167,DNAJC18
207667,4691,SKOR1
76606,741,LLCFC1
76608,4552,HECTD3
207683,3412,IGSF11
76612,2811,LRRC27
207686,3490,CFAP69
76615,1569,GOT1L1
76614,6658,IMMT
76626,10244,MSI2
76627,1862,PRR30
76629,1234,TMEM270
76630,2252,STAMBPL1
207704,2932,GTPBP10
76633,2110,LRMDA
76639,1028,1700121N20RIK
76640,1559,1700113H08RIK
76645,9088,PKD1L2
76646,3158,WDR38
76650,2583,SRXN1
76652,1892,ACTRT3
76654,3085,UPP2
207728,4958,PDE2A
76658,1047,1700123K08RIK
76668,1711,MDH1B
76669,1110,1700128F08RIK
76670,3903,CFAP70
207742,8519,RNF43
207740,1386,UBALD1
76681,6072,TRIM12A
76686,3300,CLIP3
76687,3463,SPCS3
76688,2876,ARFRP1
76701,1046,CTRC
76703,1494,CPB1
76705,1948,PPP1R2-PS7
207777,9888,TSPOAP1
76707,10379,CLASP1
76709,1929,ARPC2
207781,7494,C2CD2
207785,4126,CSRNP2
76713,1879,SLC6A21
76718,5302,CATSPERG2
76719,12655,KANSL1
76722,1486,CKMT2
207798,3625,GRAMD1C
207806,12676,USF3
76737,1364,CRELD2
76740,10354,EFR3A
76742,6839,SNX27
76743,1477,GJE1
207818,1251,SMAGP
207819,4594,BNIP5
76747,682,DAPL1
76757,5232,TRDN
76758,2354,GSDMA2
76763,8863,MOSPD2
207839,5839,GALNT6
76768,2335,ALPI
76770,528,CSTA2
76773,1432,WDYHV1
76775,7705,SLC10A7
76779,2008,CLUAP1
76781,5008,METTL4
207854,930,FMR1NB
76784,6780,MTIF2
76787,7086,PPFIA3
76788,5883,KLHDC10
76789,2337,MZT1
76792,2670,SPRING1
76793,2511,SNIP1
76795,6368,TBC1D9B
76797,959,2410137M14RIK
76798,3358,SRRM4OS
76799,1241,TMEM234
76800,7220,USP42
76804,5307,KDM4C
76808,1458,RPL18A
76809,6988,BRI3BP
76813,3062,ARMC6
76815,1556,CALCOCO2
76816,3294,SDCCAG8
76820,4848,CYRIA
76824,2050,MTFR1L
76826,2182,NUBPL
76829,1889,DOK5
76832,1643,HYLS1
207911,2189,MCHR1
76843,11194,DTL
76846,1740,RPS9
207920,6530,ESRP1
207921,5385,FAM228B
76850,6521,AGO4
76854,2509,GPER1
76856,1638,CATSPER3
76857,2858,SPOPL
76858,3282,NLRP14
207932,8228,URB1
76863,1201,DCUN1D5
76866,4108,MORN1
76867,3757,RHBDD1
76872,4072,CCDC116
76877,4477,RAB36
76880,1379,6430411K18RIK
207952,7017,KLHL25
76884,8440,CYFIP2
207958,2664,ALG11
76886,2883,FAM81A
76889,2648,COQ8B
76890,1591,MEMO1
76892,6270,RNFT1
76893,2045,CERS2
76894,2387,METTL15
76895,8875,BICD2
207965,1127,VCPKMT
76897,4037,RALYL
76898,5605,B3GAT1
76899,5785,GOLGA1
76900,2405,SSBP4
76901,6188,JADE2
76905,1353,LRG1
76915,874,MND1
76916,2077,TIMMDC1
76917,688,FLYWCH2
76920,1056,ARRDC5
76921,534,1700013D24RIK
76925,713,SPATA46
76927,523,TSACC
76932,3664,ARFIP2
76933,882,IFI27L2A
76936,5607,HNRNPM
76937,4246,2810429I04RIK
76938,1534,RBM17
76942,935,LYPD5
76943,2547,PSAPL1
76947,2930,NDUFAF6
76952,4535,NT5C2
76954,5312,DENN2B
76959,2395,CHMP5
76960,3090,BCAS1
76964,1763,2610028H24RIK
76965,4251,SLITRK1
76967,5763,2700049A03RIK
76969,2713,CHST1
76971,2243,SULT2A8
76972,600,SNHG20
76974,675,URAH
76976,1540,ARXES2
76980,2682,UBE2QL1
76982,3187,VXN
76983,5470,SCFD1
76987,3668,HDHD2
208076,6808,PKNOX2
77006,1101,DDRGK1
208079,2823,A530053G22RIK
208080,1381,UBAP1L
77011,7515,TICRR
208084,4583,PIF1
77015,3050,MPPED2
77018,6380,COL25A1
208092,1561,CHMP6
77022,2095,2700099C18RIK
208098,2518,PANX3
77031,7950,SLC9A8
208104,8559,MLXIP
77032,1587,TSTD3
77034,5438,2510039O18RIK
77035,2379,KDM8
77036,819,1700109H08RIK
77037,992,MRAP
77038,3409,ARFGAP2
208111,5009,ZFP976
77040,11294,ATG16L1
77041,5853,ARSK
77042,2088,HYAL4
77044,9029,ARID2
77045,8145,BCL7A
208117,5528,APH1B
77048,5795,CEP83
77053,5799,SUN1
77055,2312,KRT76
77056,3579,TMCO4
77057,6693,STON1
77058,3590,CCDC183
77065,5068,INTS7
208144,4141,DHX37
208146,9900,YEATS2
208151,8174,TMEM132B
77080,1135,PATE5
208154,3391,BTLA
208158,3274,MAP6D1
77087,13555,ANKRD11
77090,1652,OCEL1
208164,1528,FAM180A
208166,2122,CD200L1
208169,4231,SLC9C1
77097,18316,TANC2
208171,2919,TMPRSS7
208177,6134,PHLDB2
77106,1869,TMEM181A
77110,3519,GPBP1L1
77113,6277,KLHL2
208188,4433,GHSR
77116,4126,MTMR2
77117,2439,ZFP934
732482,1156,CCNQ-PS2
208194,4002,EXOG
77125,2603,IL33
208198,3250,BTBD2
77128,8555,CREBRF
732489,100,MIR674
77132,1334,2810433D01RIK
77134,2678,HNRNPA0
208211,1760,ALG1
208213,5113,TMEM132C
208228,2927,MOB3A
208258,1804,ANKRD33
208263,4808,TOR1AIP1
208266,11961,DOT1L
208285,1693,CYP4F17
77215,1652,KRTAP5-3
77219,5624,PTGR2
77220,4425,TMEM200A
208292,10850,ZFP871
77252,10201,9430038I01RIK
77254,1258,YIF1B
77264,11874,ZFP142
77286,3266,NKRF
77288,2148,9430021M05RIK
208366,2736,RPP40
77296,555,FAM162B
77300,4673,RAPH1
208372,1404,ASB18
77305,4313,WDR82
77318,6748,ANKRD55
77323,3466,9430041J12RIK
77337,1209,AKR1C21
77352,2385,AXDND1
208426,1579,IQCJ
208431,4739,SHROOM4
208439,7045,KLHL29
208440,8388,DIP2C
77371,13958,SEC24A
208449,7013,SGMS1
77397,1789,9530003J23RIK
77407,2163,RAB35
77411,2780,ESRP2
77422,2425,C330018D20RIK
77424,593,SPINKL
77428,2990,9430083A17RIK
208501,494,NDUFAF8
77432,825,9530002B09RIK
208518,3280,CEP78
100216455,3018,GM14124
77446,8603,HEG1
77462,3164,TMEM116
100216474,1623,TTLL2
77480,8586,KIDINS220
77485,3238,STK31
208583,3696,NEK11
77519,6349,ZFP266
77521,10056,MTUS2
77522,530,TMEM213
208595,1368,MTERF1B
100216531,77,SNORD1B
100216532,68,SNORD2
100216534,77,SNORD96A
100216533,78,SNORD55
100216536,78,SNORD1C
100216535,42,SCARNA9
100216538,76,SNORD1A
77531,13891,ANKS1B
77532,2952,JRKL
100216537,73,SNORD104
208606,8226,RSRC2
100216539,70,SNORD4A
100216540,68,SNORD95
77533,2746,C030034I22RIK
208613,717,TMEM212
208618,19612,ETL4
208624,1425,ALG3
77552,1852,SHISA4
208628,6961,KNTC1
77559,13670,AGL
208634,2186,TSPAN10
208638,1836,SLC25A38
77569,7883,LIMCH1
208643,5743,EIF4G1
77573,4111,VPS33A
77574,7554,TCAF1
208647,7228,CREB3L2
77577,1819,SPNS3
208650,10325,CBLB
77578,5136,BCL9
77579,10214,MYH10
77582,6559,MBOAT7
77583,2178,NOTUM
208659,3062,FAM20A
77590,4672,CHST15
77591,3368,DDX10
77592,3858,4931406H21RIK
208665,2699,AKR1D1
208666,2920,DIRAS1
77595,5934,NUP210L
77593,9386,USP45
77596,3504,ADGRF1
77604,6195,RBM12B2
208677,2283,CREB3L3
77605,1636,H2AZ2
77609,2745,ODAD3
77613,3230,PRSS36
208691,4992,EIF5A2
77619,724,PRELID2
77622,6431,APEX2
77626,5762,SMPD4
77627,5494,EFCAB6
77629,7607,SPHKAP
77630,3119,PRDM8
77632,2661,PRAMEL13
77633,2755,4930594C11RIK
77634,2831,SNAPC3
208715,8788,HMGCS1
77644,3473,STEEP1
208718,5246,DIS3L2
77647,684,TRAT1
77652,6742,ZFP955A
208727,4384,HDAC4
77668,676,9130209A04RIK
77669,1910,ARHGEF38
77673,469,DEFB41
77674,997,DEFB12
77675,1842,5033406O09RIK
208748,6053,PRRG3
77683,6918,EHMT1
77684,613,BSPH2
208760,1202,AQP12
208768,3190,SDE2
77697,3558,MMAB
77701,927,LCN12
77704,839,LCN9
208777,6756,SNED1
77706,4513,ABCB5
406218,5160,PANX2
77705,658,CSTDC2
77717,1967,SMIM41
77721,1828,MRPS5
208795,3254,TMEM63A
77727,1078,6030468B19RIK
77733,4690,RNF170
77739,10366,ADAMTSL1
77744,3501,BORA
208820,1580,TRIQK
208836,5557,FANCI
77766,3902,ELP4
77767,3521,ERMN
77771,12031,CSRNP3
77772,2731,DCST1
208846,7481,DAAM1
77777,1967,ULBP1
77779,5151,A930007I19RIK
77781,11492,EPM2AIP1
77782,9604,POLQ
77794,3505,ADAMTSL2
208869,10986,DOCK3
77799,2639,SLA2
77803,1310,SHISAL2B
77805,4862,ESCO1
77809,2076,LRRC42
77810,799,A930015D03RIK
208884,3755,ZDHHC9
208890,2371,SLC26A7
208898,9588,UNC13C
77827,8402,KRBA1
77832,3034,TCHP
208908,3920,CCDC62
77836,461,MLANA
208922,6530,CPEB3
77853,5000,MSL2
77862,1506,THYN1
208936,9699,ADAMTS18
77864,4902,YPEL2
208943,9068,MYO5C
77875,1114,CYP4F41-PS
77877,5894,6030458C11RIK
77883,1184,6030498E09RIK
77889,3068,LBH
77891,988,UBE2S
208967,6150,THNSL1
208968,5288,ZFP280C
77905,938,FATE1
77908,1987,PATE13
208982,6661,HMGCLL1
77914,761,KRTAP17-1
77918,526,KRTAP19-3
208990,549,NPB
208994,3227,FAM83B
77929,8014,YIPF6
209003,1743,RBMX2
209005,2122,FSIP2L
77938,6642,FAM53B
209011,3030,SIRT7
209012,5184,ULK4
77940,3643,A930004D18RIK
77945,13172,RPGRIP1
209018,6758,VPS8
77951,1619,CYP20A1
209027,3979,PYCR1
209032,6538,ZC3HAV1L
77963,5753,HOOK1
209039,5274,TNS2
77974,3250,RDH12
209047,1024,GIPC3
77976,5018,NUAK1
77975,2222,TMEM50B
77980,6850,SBF1
77987,7477,ASCC3
77994,9773,MIR99AHG
77996,2312,CUTAL
77998,539,GRIFIN
78004,1381,PRR15
209086,5329,SAMD9L
78016,4363,CCDC150
209091,4554,CCNB3
78038,2698,MCCC2
78052,585,TMEM190
209131,7507,SNX30
78070,6764,CPT1C
78076,652,LCN8
78081,1369,CRISP4
78088,3900,SOWAHB
78092,2952,SAMT1
78100,2799,MSANTD4
78103,2854,8430431K14RIK
209176,3605,IDO2
209186,1808,ACNAT2
78118,475,4930451I11RIK
209195,3743,CLIC6
78124,3233,SPATA31
209200,7120,DTX3L
78128,801,SPAG11A
78134,4237,LPAR4
209212,5844,OSGIN2
209224,3372,ENOX2
209225,5220,ZFP710
209232,2324,WFDC5
209239,2652,GAN
78174,543,COX7B2
78177,5093,NINL
78185,3456,FLICR
209268,5941,IGSF1
78217,516,TMEM210
209294,2731,CSTA1
78232,1511,TRAPPC6B
78239,746,SPINT4
78240,606,CST11
78242,891,SPINK12
78244,4429,DNAJC21
78245,535,ACBD7
209318,2707,GPS1
78246,2881,PHF23
78248,2538,ARMCX1
78249,3060,ADGRF4
78250,6851,IQCH
78251,3970,ZFP712
78252,4013,NXPE2
78255,10248,RALGPS2
78257,7075,LRRC9
78258,2956,MROH9
209334,3283,GEN1
78266,4750,ZFP687
78267,7055,KLHDC8B
209351,974,WFDC6A
209354,1938,EIF2B1
78283,4392,MAP7D2
78284,1995,CREB3L4
209357,2664,GTF2H3
78286,25354,NAV2
78287,5220,RBSN
209361,4938,TAF3
78294,1086,RPS27A
78303,620,H2BC27
78304,731,NAA38
209378,7928,ITIH5
209380,3091,GVIN-PS6
78308,2267,GPR108
78309,10149,CUL9
209387,3757,TRIM30D
78317,4959,CCDC88B
78321,2161,ANKRD23
78323,3075,FAM219B
78330,1579,NDUFV3
78334,6003,CDK19
78339,4658,TTYH3
209416,3573,GPKOW
78354,879,LYPD8L
78369,1326,ICAM4
78372,832,SNRNP25
78373,3250,NUDT17
209446,4573,TFE3
209448,1668,HOXC10
78376,1375,SAPCD1
78382,791,LCE6A
209456,4592,TRP53BP2
78388,2810,MVP
209462,3799,HACE1
78390,3286,PLA2G4D
78394,3164,DDX52
78403,1344,2900041M22RIK
78405,1963,NTF5
209478,4209,TBC1D12
100217413,71,SCARNA10
78408,2271,FAM131A
100217416,112,SNORA2B
100217414,118,SCARNA3A
100217415,248,SCARNA6
78412,4624,CYREN
100217420,164,SNORA81
78414,477,1700034E13RIK
100217421,63,SNORD11
209488,1225,HSH2D
78416,1075,RNASE6
100217423,54,SNORD19
100217419,99,SNORA52
100217424,59,SNORD38A
100217425,61,SNORD45C
100217426,63,SNORD49B
100217427,59,SNORD52
100217428,63,SNORD57
209497,6871,TMEM164
100217429,46,SNORD64
100217430,58,SNORD66
78428,1269,PYM1
100217437,56,SNORD99
100217438,61,SCARNA2
100217431,59,SNORD69
100217432,64,SNORD71
100217441,99,SNORD23
100217442,5425,SNORA30
100217439,110,SNORA19
100217440,62,SNORA61
100217443,66,SNORD12
100217445,99,SNORD8
100217447,125,SCARNA3B
209512,1020,TAAR2
209513,1044,TAAR4
100217446,65,SNORD47
100217448,118,SCARNA8
78444,955,PGPEP1L
209517,1077,TAAR7B
100217449,118,SNORA36B
100217450,157,SNORA47
100217451,129,SNORA7A
78449,2133,2700046A07RIK
100217452,59,SNORD110
100217453,91,SNORD16A
100217454,53,SNORD37
100217461,94,SNORD89
100217455,62,SNORD49A
78455,7874,HELZ
100217456,68,SNORD53
100217457,109,SNORD58B
100217466,62,SCARNA17
78459,1729,1700057G04RIK
100217460,65,SNORD85
100217462,71,SNORD92
100217464,113,SNORA41
100217465,64,SNORD111
100217467,101,SNORA5C
78465,1564,CCDC190
100217469,60,SNORD91A
100217468,45,SNORD45B
209540,4133,RTL9
78469,752,TMEM247
78473,9227,SKAP1
78478,299,TMSB15A
209550,3175,RAD51AP2
78482,1703,1700123L14RIK
209558,4076,ENPP3
78506,3268,MICU3
209584,4404,TYW3
78514,3038,ARHGAP10
209586,6623,NUDCD3
209588,1669,SECTM1A
209590,2488,IL23R
78521,4652,B230219D22RIK
78523,1807,MRPL9
209601,2009,ERICH3
78541,2438,ASB8
78547,696,E130304I02RIK
78552,851,E130201H02RIK
209630,16420,FRMD4A
78558,3446,HTRA3
78560,5603,ADGRA2
209645,4588,BEND7
78575,4069,B430319G15RIK
78581,2917,UTP23
78586,3603,SRBD1
78593,4172,NRIP3
78600,558,PDE6H
78609,675,CSTDC1
78610,6766,UVRAG
209683,10780,TTC28
78611,2746,BTBD19
78617,817,CSTAD
78618,6514,ACAP2
78619,3738,ZFP449
209692,4682,DHTKD1
78625,2455,ACSBG3
78631,518,CYPT15
78634,829,SPACA7
209707,6732,LCORL
78651,3801,LSM6
78653,530,BOLA3
78655,2367,EIF3J1
78656,8597,BRD8
78658,5635,NCAPD3
209737,8357,KIF15
78668,3123,E130112N10RIK
78670,1288,PLEKHJ1
209743,4245,MINAR1
78688,2869,NOL3
78689,5173,NAA35
209760,5750,TMC7
78697,3414,PUS7
209773,5135,DENND2A
209776,1038,GPR139
78709,679,SPINK8
78725,1594,LY6G6G
78733,2820,TROAP
209815,3375,TBC1D25
78748,3497,RASSF10
78749,4044,FILIP1L
78751,5668,ZC3H6
78752,3660,CSGALNACT2
78753,3787,LIPM
78754,2341,GALNT15
78755,6428,FAM122B
209824,918,VMN1R183
78757,17554,RICTOR
209837,2156,SLC38A5
78767,5038,EFCAB11
78771,8001,MCTP1
78772,2736,HHIPL2
78774,6098,CFAP61
78777,3643,TEPSIN
78779,3070,SPATA2L
78781,7373,ZC3HAV1
78783,5590,BRPF1
78784,4988,CELF3
78785,5857,CLIP4
78787,8817,USP54
78789,2876,VSIG1
78795,11464,ARMC9
78796,6889,ZCCHC4
78797,6568,NDOR1
78798,5520,EML4
78801,3897,AK7
78802,5796,TTC30A1
78803,4035,FBXO43
78806,3085,STPG1
78808,13072,STXBP5
78809,4789,4930562C15RIK
78816,5258,GMIP
78825,4286,DESI2
78826,3073,P2RY10
78829,4609,SPACDR
78830,2924,SLC25A12
78832,5790,CACUL1
78833,2412,GINS3
78834,2486,ZFP623
78849,2349,B430010I23RIK
78878,9110,FTX
78885,5321,CORO7
78887,10384,SFI1
78889,4082,WSB1
78890,5483,TRMT44
78891,2795,SCYL1
78892,4414,CRISPLD2
78893,7664,CNOT10
78894,3173,AACS
209966,2824,PGBD5
78896,888,ECRG4
78895,3363,PUS7L
78903,5294,WRNIP1
78906,2580,MISP
78908,7330,IGSF3
78910,4268,ASB15
78911,2463,TRIM42
78912,3112,SP2
78913,8406,LTN1
78914,2631,NADSYN1
78919,2464,FNDC8
78920,8191,DLST
78921,3878,9130019O22RIK
78923,13232,CHSY3
78925,3092,SRD5A1
78926,7260,GAS2L1
78928,3566,PIGT
78929,5094,POLR3H
210004,3773,B3GNTL1
78933,2731,AGBL4
78934,3084,4930581F22RIK
78935,6512,SAAL1
78937,7481,AVL9
78938,3726,FBXO34
210009,3692,MTRR
78943,4785,ERN1
210027,3145,SLC35F3
210029,2581,METRNL
210035,7370,NEMP1
210044,4211,ADCY2
210045,3310,NLRP4B
78977,1908,POPDC3
210094,2567,IGLON5
210104,3381,ZFP658
210105,4993,ZFP719
210106,6146,TENT4A
210108,4977,D130043K22RIK
79043,2756,SPSB3
79044,1383,MRPS34
210126,26586,LPP
79059,722,NME3
210135,3580,ZFP180
210145,2041,IRGC1
210146,6702,IRGQ
210148,2213,SLC30A6
210155,882,LYPD11
210162,5725,ZKSCAN2
210172,3352,ZFP526
210198,3168,GPRC6A
79196,4085,OSBPL5
79201,3467,TNFRSF23
210274,7133,SHANK2
79202,2275,TNFRSF22
210293,12901,DOCK10
79221,15159,HDAC9
210297,5015,LRCH2
79233,4107,ZFP319
79235,5349,LRAT
210321,820,BC048679
79263,9818,TRIM39
79264,9238,KRIT1
210356,7593,NCKAP5
67864,2344,YIPF4
210376,2408,MTMR9
210417,8579,THSD7B
79362,1421,BHLHE41
210463,2436,SLC22A22
79401,1601,SPZ1
79410,1244,KLRA23
210503,3003,ZFP677
210510,7756,TDRD6
79455,1117,PDCL2
79456,4748,RECQL4
210529,5068,METTL14
210530,2248,P3H2
79459,1575,ALDOART2
210535,1026,GM12169
79464,1723,LIAS
210544,7260,TBC1D31
210554,831,HUS1B
210573,4851,TMEM151B
210582,2507,COQ10A
210622,4175,PAMR1
79554,2662,CPTP
79555,2551,BC005537
79560,4222,UBLCP1
79565,2930,METTL27
79566,8654,SH3BP5L
210673,5416,PRRT3
210710,3382,GAB3
210711,4491,MCMBP
210719,3201,MKX
210741,1952,KCNK12
210757,7028,THEMIS
210762,1453,PPP1R36
667129,918,VMN1R103
210766,6370,BRCC3
210789,7800,TBC1D4
210801,9457,UNC5D
210808,3431,LACC1
210853,2659,ZFP947
210876,2574,VMN2R111
210925,7111,INTS9
210933,9157,ADGRB3
210940,4331,4931408C20RIK
210962,2882,GM597
735252,264,MIR181A-1
735253,109,MIR488
735255,97,MIR669B
735256,988,MIR669A-1
735257,73,MIR467B
735258,97,MIR669A-2
735259,1330,MIR670
210973,4678,KBTBD2
735261,86,MIR684-2
735262,82,MIR455
735263,109,MIR698
735264,98,MIR671
735266,96,MIR592
735265,109,MIR703
735267,82,MIR705
735268,109,MIR680-1
210982,6684,BICRAL
735271,88,MIR709
735272,109,MIR669A-3
735269,73,MIR707
735270,110,MIR710
735275,79,MIR499
735273,109,MIR669C
735274,766,MIR684-1
735277,109,MIR697
735279,84,MIR490
210992,1689,LPCAT1
735278,109,MIR701
735281,109,MIR297B
735282,86,MIR491
735283,109,MIR702
735284,109,MIR708
210998,5621,FAM91A1
735285,79,MIR700
735287,109,MIR695
735289,77,MIR704
735290,84,MIR706
211006,2013,SEPSECS
211007,3470,TRIM41
735308,86,MIR216B
735309,109,MIR449C
211064,3251,ALKBH1
667199,924,VMN1R128
211134,1800,LZTS1
211135,2002,D130040H23RIK
211147,2948,MARCHF11
211151,639,CHURC1
211187,4439,LRTM2
667215,924,VMN1R125
211208,4070,GM382
211223,2568,VMN2R15
211228,1273,LRRC25
211232,2906,CPNE9
211253,2575,MTRF1
211255,4528,KBTBD7
211286,2565,CLN5
211305,1485,FBXW13
211323,9001,NRG1
211329,10933,NCOA7
211347,7365,PANK3
80280,2075,CDK5RAP3
80281,8576,CTTNBP2NL
80283,2056,ABTB1
80284,1022,SMIM12
80285,4267,PARP9
80286,3460,TUSC3
80287,2928,APOBEC3
80288,5799,BCL9L
80289,5091,LYSMD3
80290,4222,GPR146
80291,1260,RILPL2
80292,9764,ZXDC
80294,2345,POFUT2
80297,9302,SPTBN4
211378,2638,6720489N17RIK
211383,4356,AMER3
211389,2349,SUOX
211401,7747,MTSS1
80334,2958,KCNIP4
211429,8486,PLA2G4B
211446,4596,EXOC3
80384,2462,TEX21
80385,1661,TUSC2
211468,2086,KCNH8
211472,936,OR2Y8
211480,2639,KCNJ14
211482,4602,EFHB
211484,7066,TSGA10
211488,4445,ADO
211496,1983,4932415M13RIK
211499,7781,TMEM87A
211535,6104,ODAD1
211548,4259,NOMO1
211550,2286,TIFA
211556,2390,AP1AR
211577,2133,MRGPRF
211578,3117,MRGPRD
80509,2097,MED8
211586,7866,TFDP2
80515,1779,RNF227
80517,7711,HERPUD2
211612,6489,PTCHD1
211623,1353,PLAC9
211651,6576,FANCD2
211652,3629,WWC1
211660,7954,CSPP1
211666,589,MGST2
211673,10846,ARFGEF1
211712,8971,PCDH9
211739,3629,VSTM2A
211770,5715,TRIB1
80706,933,OR8A1B
80707,5553,WWOX
80708,2350,PACSIN3
80718,7339,RAB27B
80719,2133,IGSF6
80720,1464,PBX4
80721,2974,SLC19A3
211798,3282,MFSD9
80732,4321,MYNN
80733,1105,CAR15
80743,5046,VPS16
80744,8958,CWC22
80748,2809,BC004004
80749,4567,LRFN1
80750,6469,N4BP1
80751,3698,RNF34
80752,3079,FAM20C
80782,2411,KLRB1B
80794,2030,CBLC
80795,1018,SELENOK
80796,915,CALM4
80797,3654,CLCA3A2
211896,1721,DEPDC7
80828,68,SNORD82
80837,7740,RHOJ
80838,747,H1F1
211914,5757,ASAP2
211922,6100,DENND6A
211924,3024,DSG1C
80857,1476,FGF20
80859,4414,NFKBIZ
80860,2162,GHDC
80861,2922,DHX58
211936,3944,CCDC73
211945,6583,PLEKHH1
80876,627,IFITM2
80877,13017,LRBA
211948,3529,PDE12
80879,2577,SLC16A3
80880,2712,KANK3
211949,4605,SPSB4
80883,7870,NTNG1
80884,2214,MAGED2
80885,1938,HCAR2
80886,2538,SENP3
80888,1812,HSPB8
80889,3847,TLNRD1
80890,9834,TRIM2
211961,11698,ASXL3
80892,13874,ZFHX4
80891,2312,FCRLS
80893,3407,TMPRSS5
80898,5438,ERAP1
80901,1893,CXCR6
80902,4369,ZFP202
80903,3040,FGF16
80904,4573,DTX3
80905,2580,POLH
80906,907,KCNIP2
80907,2031,LACTB
80908,1779,ABO
80909,4745,CASTOR2
211978,13147,ZFYVE26
80911,4711,ACOX3
80910,1551,GPR84
80912,6348,PUM1
80914,1335,UCK2
80915,1890,DUSP12
80913,6926,PUM2
211986,5504,TMEM18
474145,776,CLEC4A4
474156,5050,ZBTB9
212032,3527,HK3
80976,3751,SYT13
80978,1809,MRGPRH
80979,3063,SLC26A5
80981,1382,ARL4D
80982,13221,CEMIP
80985,5612,TRIM44
80986,2601,CKAP2
80987,3025,NCKIPSD
212070,3315,CLRN3
81000,9326,RAD54L2
212073,5532,SYNE3
81003,4544,TRIM23
81004,8463,TBL1XR1
81006,2370,GPR63
81007,195,DEFB5
81010,2398,VMN1R172
81011,2438,VMN1R148
81012,1581,VMN1R171
212085,3667,TRIM52
81014,2680,VMN1R58
81015,1832,VMN1R56
81016,3988,VMN1R62
81017,4336,VMN1R63
81018,3182,RNF114
212090,885,TMEM60
81013,2682,VMN1R65
212108,475,RLN3
212111,3081,INPP5A
212114,1962,NHLRC3
212123,2428,DCAF15
212127,5017,PROSER1
212139,3992,CC2D1A
667404,1848,VMN1R135
212153,4297,CCDC191
212163,6998,8030462N17RIK
212167,5642,GSAP
212168,4348,ZSWIM4
474332,7928,DNM3OS
212190,5806,UBXN10
212198,2657,WDR25
212225,4292,STK-PS2
212276,5067,ZFP748
212281,5179,ZFP729A
212285,8033,ARAP2
212307,9062,MAPRE2
212326,5977,FAM149A
212377,5605,MMS22L
212390,10611,KLHL32
212391,6720,LCOR
212392,2626,CCDC110
212398,2158,FRAT2
212427,1065,A730008H23RIK
212439,3821,AA986860
212442,1888,LACTB2
212448,5972,9330159F19RIK
212483,5233,FAM193B
212503,1889,PAOX
212508,1595,MTG1
212514,4697,SPICE1
212516,2662,EFCAB12
212517,7288,CFAP44
212518,3156,SPRN
212528,3523,TRMT1
212531,6211,SH3BGRL2
212539,2135,GM266
212541,3236,RHO
212547,5802,NEPRO
212555,3652,SLC66A1
81489,2472,DNAJB1
81497,2592,BTNL5-PS
212569,2405,ZFP273
81500,2051,SIL1
81535,4426,SGPP1
212627,1982,PRPSAP2
212632,5798,IFFO2
212647,3355,ALDH4A1
212670,3209,CATSPER2
81600,1524,CHIA1
81601,3230,KAT5
212679,2882,MARS2
81630,2607,ZBTB22
212706,2572,N4BP3
212712,5286,SATB2
212728,5060,TARBP1
212733,1922,BICDL2
212772,5241,ARL14EP
81701,1218,EGFL8
81702,12390,ANKRD17
81703,1766,JDP2
212862,3952,CHPT1
81799,2750,C1QTNF3
212880,5673,DDX46
212892,3650,RSPH4A
212898,4225,DSE
81840,6638,SORCS2
81845,2242,GPANK1
212919,4266,KCTD7
212933,3540,PM20D1
212937,3662,TIFAB
212943,5587,TENT5A
81877,10756,TNXB
81879,9438,TFCP2L1
212952,993,MAGEB11
212965,2907,BC024386
81896,7346,IFT122
81897,3471,TLR9
81898,9013,SF3B1
212974,3838,PGGHG
81904,939,CACNG7
81905,774,CACNG8
81906,1524,CYP4X1
81907,3863,TMEM108
212980,3426,SLC45A3
81909,1234,ZFPL1
81910,7045,RRBP1
