,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,reaction_name,formula,associated_genes,subsystem,EC_number,confidence
MM7Cag_pos,12040.0,0.03034234007856418,0.2332951192910256,0.06548314707778174,MM7Cag,"mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus","1.00 * Water [g] + 1.00 * (alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein) [g] --> 1.00 * (alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) [g] + 1.00 * D-Mannose [g]
MAN1A; MAN1A2; MAN1C1",MAN1A; MAN1A2; MAN1C1,N-glycan synthesis,3.2.1.113,0.0
MM7Cbg_pos,12040.0,0.03034234007856418,0.23329511929102542,0.06548314707778174,MM7Cbg,"mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus","1.00 * Water [g] + 1.00 * (alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform C (protein) [g] --> 1.00 * (alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) [g] + 1.00 * D-Mannose [g]
MAN1A; MAN1A2; MAN1C1",MAN1A; MAN1A2; MAN1C1,N-glycan synthesis,3.2.1.113,0.0
MM8Ag_pos,12040.0,0.03034234007856418,0.23329511929101246,0.06548314707778174,MM8Ag,"mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus","1.00 * Water [g] + 1.00 * (alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) [g] --> 1.00 * (alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein) [g] + 1.00 * D-Mannose [g]
MAN1A; MAN1A2; MAN1C1",MAN1A; MAN1A2; MAN1C1,N-glycan synthesis,3.2.1.113,0.0
MM8Ber_pos,12038.0,0.030557401021461945,0.2334830298493258,0.06556980360598551,MM8Ber,"mannosyl-oligosaccharide 1,2-alpha-mannosidase, endoplasmic reticulum","1.00 * Water [r] + 1.00 * (alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) [r] --> 1.00 * (alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein) [r] + 1.00 * D-Mannose [r]
MAN1B1",MAN1B1,N-glycan synthesis,3.2.1.113,0.0
MM8Cg_pos,12040.0,0.03034234007856418,0.23329511929101224,0.06548314707778174,MM8Cg,"mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus","1.00 * Water [g] + 1.00 * (alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) [g] --> 1.00 * D-Mannose [g] + 1.00 * (alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform C (protein) [g]
MAN1A; MAN1A2; MAN1C1",MAN1A; MAN1A2; MAN1C1,N-glycan synthesis,3.2.1.113,0.0
MMEm_neg,11992.0,0.0358775970986311,0.22195410247241837,0.0734257952182325,MMEm,methylmalonyl-CoA epimerase/racemase,"1.00 * (R)-methylmalonyl-CoA(5-) [m] --> 1.00 * (S)-methylmalonyl-CoA(5-) [m]
MCEE",MCEE,"Valine, leucine, and isoleucine metabolism",5.1.99.1,4.0
MMEm_pos,10485.0,0.9899348718945564,0.035247797324922565,0.9918023799063053,MMEm,methylmalonyl-CoA epimerase/racemase,"1.00 * (R)-methylmalonyl-CoA(5-) [m] --> 1.00 * (S)-methylmalonyl-CoA(5-) [m]
MCEE",MCEE,"Valine, leucine, and isoleucine metabolism",5.1.99.1,4.0
MMMm_neg,11508.0,0.1556368521786846,0.16902186986365828,0.2550459395563787,MMMm,methylmalonyl-CoA mutase,"1.00 * (R)-methylmalonyl-CoA(5-) [m] --> 1.00 * Succinyl-CoA [m]
MUT",MUT,"Valine, leucine, and isoleucine metabolism",5.4.99.2,4.0
MMMm_pos,12034.0,0.03099145281786156,0.2327154859419995,0.06618918525745031,MMMm,methylmalonyl-CoA mutase,"1.00 * (R)-methylmalonyl-CoA(5-) [m] --> 1.00 * Succinyl-CoA [m]
MUT",MUT,"Valine, leucine, and isoleucine metabolism",5.4.99.2,4.0
MMSAD1m_pos,11086.0,0.4074487090082918,0.12238787396778507,0.5439192757666199,MMSAD1m,methylmalonate-semialdehyde dehydrogenase,"1.00 * Coenzyme A [m] + 1.00 * Nicotinamide adenine dinucleotide [m] + 1.00 * 2-methyl-3-oxopropanoate [m] --> 1.00 * carbon dioxide [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * Propanoyl-CoA [m]
ALDH6A1",ALDH6A1,"Valine, leucine, and isoleucine metabolism",1.2.1.27,4.0
MMSAD3m_pos,11913.0,0.04685822713596895,0.23187956359703296,0.09065800896707045,MMSAD3m,"methylmalonate-semialdehyde dehydrogenase (malonic semialdehyde), mitochondrial","1.00 * Coenzyme A [m] + 1.00 * Nicotinamide adenine dinucleotide [m] + 1.00 * 3-oxopropanoate [m] --> 1.00 * carbon dioxide [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * Acetyl-CoA [m]
ALDH6A1",ALDH6A1,Propanoate metabolism,1.2.1.27,4.0
MTAP_pos,11766.0,0.07482546304150298,0.2672116731816848,0.13648044532441284,MTAP,5'-methylthioadenosine phosphorylase,"1.00 * hydrogenphosphate [c] + 1.00 * 5-Methylthioadenosine [c] --> 1.00 * Adenine [c] + 1.00 * 5-Methylthio-5-deoxy-D-ribose 1-phosphate [c]
MTAP",MTAP,Arginine and Proline Metabolism,2.4.2.28,4.0
MTHFC_neg,10897.0,0.5731117831895448,0.18020119013320474,0.7034272188639401,MTHFC,methenyltetrahydrofolate cyclohydrolase,"1.00 * Water [c] + 1.00 * 5,10-Methenyltetrahydrofolate [c] --> 1.00 * 10-Formyltetrahydrofolate [c] + 1.00 * proton [c]
MTHFD1; MTHFD2L",MTHFD1; MTHFD2L,Folate metabolism,3.5.4.9,4.0
MTHFC_pos,11855.0,0.056613619179282905,0.26453740491511524,0.10589920605505429,MTHFC,methenyltetrahydrofolate cyclohydrolase,"1.00 * Water [c] + 1.00 * 5,10-Methenyltetrahydrofolate [c] --> 1.00 * 10-Formyltetrahydrofolate [c] + 1.00 * proton [c]
MTHFD1; MTHFD2L",MTHFD1; MTHFD2L,Folate metabolism,3.5.4.9,4.0
MTHFCm_neg,13372.0,5.515665188839183e-05,0.485856268264406,0.0003572290065901637,MTHFCm,"methenyltetrahydrifikate cyclohydrolase, mitochondrial","1.00 * Water [m] + 1.00 * 5,10-Methenyltetrahydrofolate [m] --> 1.00 * 10-Formyltetrahydrofolate [m] + 1.00 * proton [m]
MTHFD1L; MTHFD2",MTHFD1L; MTHFD2,Folate metabolism,3.5.4.9,4.0
MTHFCm_pos,10897.0,0.5731117831895448,0.180196643197618,0.7034272188639401,MTHFCm,"methenyltetrahydrifikate cyclohydrolase, mitochondrial","1.00 * Water [m] + 1.00 * 5,10-Methenyltetrahydrofolate [m] --> 1.00 * 10-Formyltetrahydrofolate [m] + 1.00 * proton [m]
MTHFD1L; MTHFD2",MTHFD1L; MTHFD2,Folate metabolism,3.5.4.9,4.0
MTHFD_neg,12584.0,0.0034103449496345377,0.3831438600173523,0.011272888155612504,MTHFD,methylenetetrahydrofolate dehydrogenase (NADP),"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * 5,10-Methylenetetrahydrofolate [c] --> 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * 5,10-Methenyltetrahydrofolate [c]
MTHFD1; MTHFR",MTHFD1; MTHFR,Folate metabolism,1.5.1.5,4.0
MTHFD_pos,12689.0,0.0021030394730778526,0.3471981494602437,0.007698259943667522,MTHFD,methylenetetrahydrofolate dehydrogenase (NADP),"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * 5,10-Methylenetetrahydrofolate [c] --> 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * 5,10-Methenyltetrahydrofolate [c]
MTHFD1; MTHFR",MTHFD1; MTHFR,Folate metabolism,1.5.1.5,4.0
MTHFDm_neg,13112.0,0.00024427238577828466,0.4608667400294345,0.0012656487110284619,MTHFDm,"methylenetetrahydrofolate dehydrogenase (NADP), mitochondrial","1.00 * Nicotinamide adenine dinucleotide phosphate [m] + 1.00 * 5,10-Methylenetetrahydrofolate [m] --> 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [m] + 1.00 * 5,10-Methenyltetrahydrofolate [m]
MTHFD1; MTHFD1L; MTHFD2",MTHFD1; MTHFD1L; MTHFD2,Folate metabolism,1.5.1.5,4.0
MTHFDm_pos,11309.0,0.2538841193818395,0.17955829634271245,0.3745378455602924,MTHFDm,"methylenetetrahydrofolate dehydrogenase (NADP), mitochondrial","1.00 * Nicotinamide adenine dinucleotide phosphate [m] + 1.00 * 5,10-Methylenetetrahydrofolate [m] --> 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [m] + 1.00 * 5,10-Methenyltetrahydrofolate [m]
MTHFD1; MTHFD1L; MTHFD2",MTHFD1; MTHFD1L; MTHFD2,Folate metabolism,1.5.1.5,4.0
N3Tg_pos,11880.0,0.05221898777670477,0.18572069232687588,0.09816861625396446,N3Tg,"N-acetylgalactosamine 3-beta-galactosyltransferase, Golgi apparatus","1.00 * UDP-D-galactose(2-) [g] + 1.00 * Tn antigen [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * T antigen (core 1) [g]
C1GALT1",C1GALT1,O-glycan synthesis,2.4.1.122,0.0
NACASPAH_pos,10997.0,0.4816555290455663,0.144161237378138,0.624916670726261,NACASPAH,N-Acetyl-L-aspartate amidohydrolase,"1.00 * Water [c] + 1.00 * N-acetyl-L-aspartate(2-) [c] --> 1.00 * L-aspartate(1-) [c] + 1.00 * acetate [c]
ACY3; ASPA",ACY3; ASPA,Alanine and aspartate metabolism,3.5.1.15,4.0
NACHEX10ly_pos,11203.0,0.32100828116245195,0.08075309372323158,0.44551083968822003,NACHEX10ly,"beta-N-acetylhexosaminidase, lysosomal","2.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 7 [l] --> 2.00 * N-acetyl-D-glucosamine [l] + 1.00 * keratan sulfate I, degradation product 8 [l]
HEXA; HEXB",HEXA; HEXB,Keratan sulfate degradation,3.2.1.52,4.0
NACHEX11ly_pos,11203.0,0.32100828116245195,0.08075309372320487,0.44551083968822003,NACHEX11ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 10 [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * keratan sulfate I, degradation product 11 [l]
HEXA; HEXB",HEXA; HEXB,Keratan sulfate degradation,3.2.1.52,4.0
NACHEX12ly_pos,11203.0,0.32100828116245195,0.08075309372321829,0.44551083968822003,NACHEX12ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 13 [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * keratan sulfate I, degradation product 14 [l]
HEXA; HEXB",HEXA; HEXB,Keratan sulfate degradation,3.2.1.52,4.0
NACHEX13ly_pos,11203.0,0.32100828116245195,0.08075309372321829,0.44551083968822003,NACHEX13ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 16 [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * keratan sulfate I, degradation product 17 [l]
HEXA; HEXB",HEXA; HEXB,Keratan sulfate degradation,3.2.1.52,4.0
NACHEX14ly_pos,11203.0,0.32100828116245195,0.08075309372321833,0.44551083968822003,NACHEX14ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 19 [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * keratan sulfate I, degradation product 20 [l]
HEXA; HEXB",HEXA; HEXB,Keratan sulfate degradation,3.2.1.52,4.0
NACHEX15ly_pos,11203.0,0.32100828116245195,0.08075309372321829,0.44551083968822003,NACHEX15ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 22 [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * keratan sulfate I, degradation product 23 [l]
HEXA; HEXB",HEXA; HEXB,Keratan sulfate degradation,3.2.1.52,4.0
NACHEX16ly_pos,11203.0,0.32100828116245195,0.08075309372321832,0.44551083968822003,NACHEX16ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 25 [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * keratan sulfate I, degradation product 26 [l]
HEXA; HEXB",HEXA; HEXB,Keratan sulfate degradation,3.2.1.52,4.0
NACHEX17ly_pos,11203.0,0.32100828116245195,0.08075309372321843,0.44551083968822003,NACHEX17ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 28 [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * keratan sulfate I, degradation product 29 [l]
HEXA; HEXB",HEXA; HEXB,Keratan sulfate degradation,3.2.1.52,4.0
NACHEX18ly_pos,11203.0,0.32100828116245195,0.08075309372321816,0.44551083968822003,NACHEX18ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 31 [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * keratan sulfate I, degradation product 32 [l]
HEXA; HEXB",HEXA; HEXB,Keratan sulfate degradation,3.2.1.52,4.0
NACHEX19ly_pos,11203.0,0.32100828116245195,0.0807530937232184,0.44551083968822003,NACHEX19ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 34 [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * keratan sulfate I, degradation product 35 [l]
HEXA; HEXB",HEXA; HEXB,Keratan sulfate degradation,3.2.1.52,4.0
NACHEX1ly_pos,9754.0,0.29962322161679755,-0.11402286478333655,0.427180937665291,NACHEX1ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * chondroitin sulfate A (GalNAc4S-GlcA), degradation product 1 [l] --> 1.00 * N-acetyl-D-galactosamine [l] + 1.00 * chondroitin sulfate A (GalNAc4S-GlcA), degradation product 2 [l]
HEXA; HEXB",HEXA; HEXB,Chondroitin sulfate degradation,3.2.1.52,4.0
NACHEX20ly_pos,11203.0,0.32100828116245195,0.08075309372321843,0.44551083968822003,NACHEX20ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 37 [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * keratan sulfate I, degradation product 38 [l]
HEXA; HEXB",HEXA; HEXB,Keratan sulfate degradation,3.2.1.52,4.0
NACHEX21ly_pos,11205.0,0.3196431958478353,0.08077952476841588,0.44551083968822003,NACHEX21ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 39 [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * keratan sulfate I, degradation product 40 [l]
HEXA; HEXB",HEXA; HEXB,Keratan sulfate degradation,3.2.1.52,4.0
NACHEX22ly_pos,11205.0,0.3196431958478353,0.08077952476838923,0.44551083968822003,NACHEX22ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 41 [l] --> 1.00 * (alpha-D-mannosyl)2-beta-D-mannosyl-N-acetylglucosamine [l] + 1.00 * N-acetyl-D-glucosamine [l]
HEXA; HEXB",HEXA; HEXB,Keratan sulfate degradation,3.2.1.52,4.0
NACHEX23ly_pos,11939.0,0.04296778304807954,0.19230581488774146,0.08410125349060532,NACHEX23ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 4 [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 5 [l]
HEXA; HEXB",HEXA; HEXB,Keratan sulfate degradation,3.2.1.52,4.0
NACHEX24ly_pos,11815.0,0.06428257495816178,0.1726828674999217,0.11902174613839774,NACHEX24ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 7 [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 8 [l]
HEXA; HEXB",HEXA; HEXB,Keratan sulfate degradation,3.2.1.52,4.0
NACHEX25ly_pos,11808.0,0.06570906332017498,0.172887314338338,0.12127537229640173,NACHEX25ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 9 [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * F1alpha [l]
HEXA; HEXB",HEXA; HEXB,Keratan sulfate degradation,3.2.1.52,4.0
NACHEX26ly_pos,12003.0,0.034538299336742025,0.2079818655282825,0.07127998111174123,NACHEX26ly,"beta-N-acetylhexosaminidase, lysosomal","2.00 * Water [l] + 1.00 * keratan sulfate II (core 4-linked), degradation product 4 [l] --> 2.00 * N-acetyl-D-glucosamine [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 5 [l]
HEXA; HEXB",HEXA; HEXB,Keratan sulfate degradation,3.2.1.52,4.0
NACHEX2ly_pos,9773.0,0.31220320772656796,-0.10579137873202085,0.44192180968161954,NACHEX2ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * chondroitin sulfate A (GalNAc4S-GlcA), degradation product 4 [l] --> 1.00 * N-acetyl-D-galactosamine [l] + 1.00 * chondroitin sulfate A (GalNAc4S-GlcA), degradation product 5 [l]
HEXA; HEXB",HEXA; HEXB,Chondroitin sulfate degradation,3.2.1.52,4.0
NACHEX3ly_pos,9824.0,0.34766695232449774,-0.08688808769588992,0.4749585181487726,NACHEX3ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S), degradation product 1 [l] --> 1.00 * N-acetyl-D-galactosamine [l] + 1.00 * chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S), degradation product 2 [l]
HEXA; HEXB",HEXA; HEXB,Chondroitin sulfate degradation,3.2.1.52,4.0
NACHEX4ly_pos,9687.0,0.25799022019363704,-0.12365658691391802,0.37919088406228063,NACHEX4ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * chondroitin sulfate C (GalNAc6S-GlcA), degradation product 1 [l] --> 1.00 * N-acetyl-D-galactosamine [l] + 1.00 * chondroitin sulfate C (GalNAc6S-GlcA), degradation product 2 [l]
HEXA; HEXB",HEXA; HEXB,Chondroitin sulfate degradation,3.2.1.52,4.0
NACHEX5ly_pos,9687.0,0.25799022019363704,-0.12365658691391809,0.37919088406228063,NACHEX5ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * chondroitin sulfate C (GalNAc6S-GlcA), degradation product 4 [l] --> 1.00 * N-acetyl-D-galactosamine [l] + 1.00 * chondroitin sulfate C (GalNAc6S-GlcA), degradation product 5 [l]
HEXA; HEXB",HEXA; HEXB,Chondroitin sulfate degradation,3.2.1.52,4.0
NACHEX6ly_pos,9968.0,0.46095049654084286,-0.060064585592617556,0.6033348766594355,NACHEX6ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 1 [l] --> 1.00 * N-acetyl-D-galactosamine [l] + 1.00 * chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 2 [l]
HEXA; HEXB",HEXA; HEXB,Chondroitin sulfate degradation,3.2.1.52,4.0
NACHEX7ly_pos,9968.0,0.46095049654084286,-0.06006458559261751,0.6033348766594355,NACHEX7ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 5 [l] --> 1.00 * N-acetyl-D-galactosamine [l] + 1.00 * chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 6 [l]
HEXA; HEXB",HEXA; HEXB,Chondroitin sulfate degradation,3.2.1.52,4.0
NACHEX8ly_pos,9908.0,0.41142797070288384,-0.06703108117116142,0.5484272029469731,NACHEX8ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 2 [l] --> 1.00 * N-acetyl-D-galactosamine [l] + 1.00 * chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 3 [l]
HEXA; HEXB",HEXA; HEXB,Chondroitin sulfate degradation,3.2.1.52,4.0
NACHEX9ly_pos,9908.0,0.41142797070288384,-0.06703108117112641,0.5484272029469731,NACHEX9ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 6 [l] --> 1.00 * N-acetyl-D-galactosamine [l] + 1.00 * chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 7 [l]
HEXA; HEXB",HEXA; HEXB,Chondroitin sulfate degradation,3.2.1.52,4.0
NADNe_pos,69.0,3.2976423632743933e-52,-2.1844153939952213,3.0022678258782442e-49,NADNe,"NAD nucleosidase,extracellular","1.00 * Water [e] + 1.00 * Nicotinamide adenine dinucleotide [e] --> 1.00 * proton [e] + 1.00 * ADPribose [e] + 1.00 * Nicotinamide [e]
CD38",CD38,NAD metabolism,3.2.2.5,4.0
NADPNe_pos,69.0,3.2976423632743933e-52,-2.1844153939952213,3.0022678258782442e-49,NADPNe,"NADP nucleosidase,extracellular","1.00 * Water [e] + 1.00 * Nicotinamide adenine dinucleotide phosphate [e] --> 1.00 * proton [e] + 1.00 * ADP-D-ribose 2'-phosphate(4-) [e] + 1.00 * Nicotinamide [e]
CD38",CD38,NAD metabolism,3.2.2.6,4.0
NAGA2ly_pos,13627.0,1.1332174784294203e-05,0.4414243196189559,8.894082500037803e-05,NAGA2ly,"N-acetylgalactosaminidase, alpha-","1.00 * proton [l] + 1.00 * Tn antigen [l] + 1.00 * UDP [l] --> 1.00 * protein-linked serine or threonine residue (O-glycosylation site) [l] + 1.00 * UDP-N-acetyl-D-galactosamine(2-) [l]
NAGA",NAGA,Keratan sulfate degradation,3.2.1.49,4.0
NAGAly_pos,14332.0,7.521814968583226e-08,0.6239880148288901,1.5513439092162103e-06,NAGAly,"N-acetylgalactosaminidase, alpha-","1.00 * proton [l] + 1.00 * alpha GalNAc globoside [l] + 1.00 * UDP [l] --> 1.00 * globoside [l] + 1.00 * UDP-N-acetyl-D-galactosamine(2-) [l]
NAGA",NAGA,Sphingolipid metabolism,3.2.1.49,4.0
NDP10ex_pos,9642.5,0.2326617609640872,-0.10342717117412377,0.34945873264768507,NDP10ex,"nucleoside-diphosphatase (IDP), extracellular","1.00 * Water [e] + 1.00 * IDP(3-) [e] --> 1.00 * proton [e] + 1.00 * hydrogenphosphate [e] + 1.00 * IMP [e]
CANT1; ENTPD1; ENTPD3; ENTPD8",CANT1; ENTPD1; ENTPD3; ENTPD8,Nucleotide interconversion,3.6.1.6,4.0
NDP3ex_pos,9381.5,0.11890918891157543,-0.12423349372159694,0.20278519157973512,NDP3ex,"nucleoside-diphosphatase (GDP), extracellular","1.00 * Water [e] + 1.00 * GDP [e] --> 1.00 * proton [e] + 1.00 * hydrogenphosphate [e] + 1.00 * GMP [e]
CANT1; ENTPD1; ENTPD3; ENTPD8",CANT1; ENTPD1; ENTPD3; ENTPD8,Nucleotide interconversion,3.6.1.6,4.0
NDP7ex_pos,9974.0,0.4660796235030118,-0.049563447573181846,0.6089228045479077,NDP7ex,"nucleoside-diphosphatase (UDP), extracellular","1.00 * Water [e] + 1.00 * UDP [e] --> 1.00 * proton [e] + 1.00 * hydrogenphosphate [e] + 1.00 * UMP [e]
CANT1; ENTPD1; ENTPD3; ENTPD8",CANT1; ENTPD1; ENTPD3; ENTPD8,Nucleotide interconversion,3.6.1.6,4.0
NDP7g_pos,12367.0,0.008691878854820145,0.2997448152485376,0.024488657799190443,NDP7g,"nucleoside-diphosphatase (UDP), Golgi apparatus","1.00 * UDP [g] + 1.00 * Water [g] --> 1.00 * proton [g] + 1.00 * hydrogenphosphate [g] + 1.00 * UMP [g]
ENTPD4",ENTPD4,Nucleotide interconversion,3.6.1.6,4.0
NDP8_pos,13884.0,2.03128434609226e-06,0.5876658997392603,1.9733803563484716e-05,NDP8,nucleoside-diphosphatase (dUDP),"1.00 * Water [c] + 1.00 * dUDP [c] --> 1.00 * proton [c] + 1.00 * hydrogenphosphate [c] + 1.00 * dUMP [c]
DTYMK",DTYMK,Nucleotide interconversion,3.6.1.6,4.0
NDP8ex_pos,10115.0,0.595255277205796,-0.028717574400215294,0.7126230909513626,NDP8ex,"nucleoside-diphosphatase (UTP), extracellular","1.00 * Water [e] + 1.00 * UTP [e] --> 1.00 * proton [e] + 1.00 * hydrogenphosphate [e] + 1.00 * UDP [e]
CANT1; ENTPD1; ENTPD3; ENTPD8",CANT1; ENTPD1; ENTPD3; ENTPD8,Nucleotide interconversion,3.6.1.6,4.0
NDPK10_neg,8784.0,0.01653581777369195,-0.2519753231649058,0.04193504443761989,NDPK10,nucleoside-diphosphate kinase (ATP:dIDP),"1.00 * ATP [c] + 1.00 * dIDP [c] --> 1.00 * ADP [c] + 1.00 * dITP(4-) [c]
GM20390; NME2; NME3; NME6; NME7",GM20390; NME2; NME3; NME6; NME7,Nucleotide interconversion,2.7.4.6,4.0
NDPK10_pos,8784.0,0.01653581777369195,-0.2519753231649036,0.04193504443761989,NDPK10,nucleoside-diphosphate kinase (ATP:dIDP),"1.00 * ATP [c] + 1.00 * dIDP [c] --> 1.00 * ADP [c] + 1.00 * dITP(4-) [c]
GM20390; NME2; NME3; NME6; NME7",GM20390; NME2; NME3; NME6; NME7,Nucleotide interconversion,2.7.4.6,4.0
NDPK10n_neg,8784.0,0.01653581777369195,-0.2519753231648962,0.04193504443761989,NDPK10n,"nucleoside-diphosphate kinase (ATP:dIDP), nuclear","1.00 * ATP [n] + 1.00 * dIDP [n] --> 1.00 * ADP [n] + 1.00 * dITP(4-) [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK10n_pos,8784.0,0.01653581777369195,-0.2519753231649061,0.04193504443761989,NDPK10n,"nucleoside-diphosphate kinase (ATP:dIDP), nuclear","1.00 * ATP [n] + 1.00 * dIDP [n] --> 1.00 * ADP [n] + 1.00 * dITP(4-) [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK1n_neg,10855.0,0.6138369454052847,0.22075687863907556,0.7126230909513626,NDPK1n,"nucleoside-diphosphate kinase (ATP:GDP), nuclear","1.00 * ATP [n] + 1.00 * GDP [n] --> 1.00 * ADP [n] + 1.00 * GTP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK1n_pos,10855.0,0.6138369454052847,0.2207568786390755,0.7126230909513626,NDPK1n,"nucleoside-diphosphate kinase (ATP:GDP), nuclear","1.00 * ATP [n] + 1.00 * GDP [n] --> 1.00 * ADP [n] + 1.00 * GTP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
