,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,reaction_name,formula,associated_genes,subsystem,EC_number,confidence
RE1447M_pos,12654.0,0.0024762977199703864,0.2877715443971104,0.00864736732568289,RE1447M,RE1447,"1.00 * Water [m] + 1.00 * phosphatidylinositol 4,5-bisphosphate [m] --> 1.00 * hydrogenphosphate [m] + 1.00 * 1-phosphatidyl-1D-myo-inositol 5-phosphate(3-) [m]
OXSM",OXSM,Phosphatidylinositol phosphate metabolism,3.1.3.66,0.0
RE1447N_pos,12858.0,0.000925768948477318,0.3225347408819052,0.003925432806816998,RE1447N,RE1447,"1.00 * Water [n] + 1.00 * phosphatidylinositol 4,5-bisphosphate [n] --> 1.00 * hydrogenphosphate [n] + 1.00 * 1-phosphatidyl-1D-myo-inositol 5-phosphate(3-) [n]
No genes",,Phosphatidylinositol phosphate metabolism,3.1.3.66,0.0
RE1448N_neg,4758.0,8.982016868875209e-16,-0.745106140836491,1.3009634887577659e-13,RE1448N,RE1448,"1.00 * Water [n] + 1.00 * 1-phosphatidyl-1D-myo-inositol 5-phosphate(3-) [n] --> 1.00 * 1-phosphatidyl-1D-myo-inositol(1-) [n] + 1.00 * hydrogenphosphate [n]
No genes",,Phosphatidylinositol phosphate metabolism,3.1.3.67,0.0
RE1448N_pos,12858.0,0.000925768948477318,0.3225347408819056,0.003925432806816998,RE1448N,RE1448,"1.00 * Water [n] + 1.00 * 1-phosphatidyl-1D-myo-inositol 5-phosphate(3-) [n] --> 1.00 * 1-phosphatidyl-1D-myo-inositol(1-) [n] + 1.00 * hydrogenphosphate [n]
No genes",,Phosphatidylinositol phosphate metabolism,3.1.3.67,0.0
RE1448R_pos,13681.0,7.979019789444332e-06,0.5028283407937238,6.519268348478042e-05,RE1448R,RE1448,"1.00 * Water [r] + 1.00 * 1-phosphatidyl-1D-myo-inositol 5-phosphate(3-) [r] --> 1.00 * hydrogenphosphate [r] + 1.00 * 1-phosphatidyl-1D-myo-inositol(1-) [r]
TPTE",TPTE,Phosphatidylinositol phosphate metabolism,3.1.3.67,0.0
RE1530C_neg,13173.0,0.00017424779193623083,0.19640394481575985,0.0009581373408193262,RE1530C,RE1530,"1.00 * dGTP [c] + 1.00 * Deoxyuridine [c] --> 1.00 * proton [c] + 1.00 * dGDP [c] + 1.00 * dUMP [c]
No genes",,Pyrimidine synthesis,2.7.1.21,0.0
RE1530C_pos,13761.0,4.6971127272511914e-06,0.5193715168017629,4.204311714996045e-05,RE1530C,RE1530,"1.00 * dGTP [c] + 1.00 * Deoxyuridine [c] --> 1.00 * proton [c] + 1.00 * dGDP [c] + 1.00 * dUMP [c]
No genes",,Pyrimidine synthesis,2.7.1.21,0.0
RE1796M_pos,12613.0,0.002990098776528339,0.3442790232682698,0.010077154681552144,RE1796M,RE1796,"1.00 * Nicotinamide adenine dinucleotide [m] + 1.00 * 20-hydroxycholesterol [m] --> 1.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * 7alpha-hydroxycholest-4-en-3-one [m]
HSD3B2",HSD3B2,Bile acid synthesis,5.3.3.1,0.0
RE1796R_pos,13601.0,1.339127244440837e-05,0.5265288785265141,0.00010307074793262626,RE1796R,RE1796,"1.00 * Nicotinamide adenine dinucleotide [r] + 1.00 * 20-hydroxycholesterol [r] --> 1.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide - reduced [r] + 1.00 * 7alpha-hydroxycholest-4-en-3-one [r]
HSD3B2",HSD3B2,Bile acid synthesis,5.3.3.1,0.0
RE1810M_neg,12504.0,0.004863004282187092,0.32826377531749246,0.015038303569637092,RE1810M,RE1810,"2.00 * Nicotinamide adenine dinucleotide phosphate [m] + 1.00 * 5beta-cholestane-3alpha,7alpha-diol [m] --> 2.00 * proton [m] + 2.00 * Nicotinamide adenine dinucleotide phosphate - reduced [m] + 1.00 * 7alpha-hydroxycholest-4-en-3-one [m]
No genes",,Bile acid synthesis,1.1.1.50,0.0
RE1835C_pos,12169.0,0.018955296321449693,0.2483350278353072,0.04664173878633162,RE1835C,RE1835,"1.00 * Water [c] + 1.00 * chenodeoxycholoyl coenzyme a [c] --> 1.00 * proton [c] + 1.00 * Coenzyme A [c] + 1.00 * chenodeoxycholate [c]
ACOT2; ACOT6; BAAT",ACOT2; ACOT6; BAAT,Bile acid synthesis,3.1.2.2,0.0
RE1836X_pos,12902.0,0.0007412772859179289,0.4159187671769198,0.0032290910069411897,RE1836X,RE1836,"1.00 * Coenzyme A [x] + 1.00 * O2 [x] + 1.00 * 3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA [x] --> 1.00 * Water [x] + 1.00 * chenodeoxycholoyl coenzyme a [x] + 1.00 * Propanoyl-CoA [x]
SCP2",SCP2,Bile acid synthesis,2.3.1.154,0.0
RE1897C_neg,8176.0,0.001157750096087213,-0.12473201935848566,0.004675754982486571,RE1897C,RE1897,"1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * Spermidine [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * N-[(E)-4-ammoniobutylidene]propane-1,3-diaminium [c]
No genes",,Urea cycle,2.5.1.46,0.0
RE1898C_neg,8176.0,0.001157750096087213,-0.1247320193584857,0.004675754982486571,RE1898C,RE1898,"1.00 * N-[(E)-4-ammoniobutylidene]propane-1,3-diaminium [c] --> 1.00 * trimethylenediaminium [c] + 1.00 * 1-pyrrolinium [c]
No genes",,Urea cycle,2.5.1.46,0.0
RE1957R_pos,13681.0,7.979019789444332e-06,0.5028283407937141,6.519268348478042e-05,RE1957R,RE1957,"1.00 * ATP [r] + 1.00 * 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate(5-) [r] --> 1.00 * ADP [r] + 1.00 * proton [r] + 1.00 * 1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate(7-) [r]
PIP4K2A; PIP4K2B; PIP4K2C",PIP4K2A; PIP4K2B; PIP4K2C,Phosphatidylinositol phosphate metabolism,2.7.1.68,0.0
RE2888E_pos,14629.0,6.85099915405144e-09,0.6937206771811811,2.1614563172658332e-07,RE2888E,RE2888,"1.00 * Hydrogen peroxide [e] + 1.00 * Urate [e] --> 1.00 * Urea [e] + 1.00 * alloxan [e]
LPO",LPO,Purine catabolism,1.11.1.7,0.0
RE2954C_neg,12690.0,0.0020931763685638977,0.413228012227951,0.007670967795777872,RE2954C,RE2954,"1.00 * proton [c] + 1.00 * Phosphoenolpyruvate [c] + 1.00 * dTDP [c] --> 1.00 * pyruvate [c] + 1.00 * dTTP [c]
PKM",PKM,Pyrimidine synthesis,2.7.1.40,0.0
RE2954C_pos,13811.0,3.352270347713593e-06,0.5075609644187364,3.151035239819871e-05,RE2954C,RE2954,"1.00 * proton [c] + 1.00 * Phosphoenolpyruvate [c] + 1.00 * dTDP [c] --> 1.00 * pyruvate [c] + 1.00 * dTTP [c]
PKM",PKM,Pyrimidine synthesis,2.7.1.40,0.0
RE2972M_pos,12654.0,0.0024762977199703864,0.28777154439711033,0.00864736732568289,RE2972M,RE2972,"1.00 * ATP [m] + 1.00 * 1-phosphatidyl-1D-myo-inositol 5-phosphate(3-) [m] --> 1.00 * proton [m] + 1.00 * ADP [m] + 1.00 * phosphatidylinositol 4,5-bisphosphate [m]
PI4KA; PI4KB",PI4KA; PI4KB,Phosphatidylinositol phosphate metabolism,2.7.1.67,0.0
RE2973N_pos,4758.0,8.982016868875209e-16,-0.7451061408364904,1.3009634887577659e-13,RE2973N,RE2973,"1.00 * ATP [n] + 1.00 * 1-phosphatidyl-1D-myo-inositol 5-phosphate(3-) [n] --> 1.00 * proton [n] + 1.00 * ADP [n] + 1.00 * 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate(5-) [n]
PIK3C2A; PIK3C2B; PIK3C2G",PIK3C2A; PIK3C2B; PIK3C2G,Phosphatidylinositol phosphate metabolism,2.7.1.137,0.0
RE2974N_neg,4758.0,8.982016868875209e-16,-0.7451061408364823,1.3009634887577659e-13,RE2974N,RE2974,"1.00 * ATP [n] + 1.00 * 1-phosphatidyl-1D-myo-inositol 3-phosphate(3-) [n] --> 1.00 * proton [n] + 1.00 * ADP [n] + 1.00 * 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate(5-) [n]
No genes",,Phosphatidylinositol phosphate metabolism,2.7.1.68,0.0
RE3011R_neg,14045.0,6.492610215648064e-07,0.5822597077146257,7.415305538409518e-06,RE3011R,RE3011,"1.00 * Nicotinamide adenine dinucleotide [r] + 1.00 * 20-hydroxy-leukotriene B4(1-) [r] --> 1.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide - reduced [r] + 1.00 * 20-oxo-leukotriene B4 [r]
No genes",,Eicosanoid metabolism,1.1.1.1,0.0
RE3012R_neg,12950.0,0.0005793126791428609,0.40095298388056494,0.002656086118113275,RE3012R,RE3012,"1.00 * Water [r] + 1.00 * Nicotinamide adenine dinucleotide [r] + 1.00 * 20-oxo-leukotriene B4 [r] --> 2.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide - reduced [r] + 1.00 * 20-carboxy-leukotriene-B4 [r]
ALDH3A1; ALDH3A2",ALDH3A1; ALDH3A2,Eicosanoid metabolism,1.2.1.3,0.0
RE3014R_pos,14045.0,6.492610215648064e-07,0.5822597077146249,7.415305538409518e-06,RE3014R,RE3014,"1.00 * O2 [r] + 1.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [r] + 1.00 * 20-hydroxy-leukotriene B4(1-) [r] --> 1.00 * Water [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate [r] + 1.00 * 20-dihydroxyleukotriene B4 [r]
CYP4F15; CYP4F39",CYP4F15; CYP4F39,Eicosanoid metabolism,1.14.13.30,0.0
RE3015R_pos,12950.0,0.0005793126791428609,0.40095298388056516,0.002656086118113275,RE3015R,RE3015,"1.00 * O2 [r] + 1.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [r] + 1.00 * 20-dihydroxyleukotriene B4 [r] --> 1.00 * Water [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate [r] + 1.00 * 20-trihydroxy-leukotriene-B4 [r]
CYP4F15; CYP4F39",CYP4F15; CYP4F39,Eicosanoid metabolism,1.14.13.30,0.0
RE3268R_pos,13681.0,7.979019789444332e-06,0.5028283407937144,6.519268348478042e-05,RE3268R,RE3268,"1.00 * Water [r] + 1.00 * 1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate(7-) [r] --> 1.00 * hydrogenphosphate [r] + 1.00 * 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate(5-) [r]
TPTE",TPTE,Phosphatidylinositol phosphate metabolism,3.1.3.67,0.0
RE3269C_pos,13920.0,1.5807477271746196e-06,0.5362780700410593,1.6301141205960924e-05,RE3269C,RE3269,"1.00 * Water [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate(5-) [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol 5-phosphate(3-) [c]
MTMR2; MTMR3",MTMR2; MTMR3,Phosphatidylinositol phosphate metabolism,3.1.3.66,0.0
RE3301C_pos,12436.0,0.006515232827811924,0.3391667057275725,0.0193123622379746,RE3301C,RE3301,"1.00 * Water [c] + 1.00 * phosphatidylserine [c] --> 1.00 * proton [c] + 1.00 * phosphatidate(2-) [c] + 1.00 * L-serine [c]
PLD2",PLD2,Glycerophospholipid metabolism,3.1.4.4,0.0
RE3367E_pos,8354.0,0.0027034243837319827,-0.3437443118563085,0.009323010604720738,RE3367E,RE3367,"1.00 * Water [e] + 1.00 * O2 [e] + 1.00 * spermidine monoaldehyde 1 [e] --> 1.00 * Ammonium [e] + 1.00 * Hydrogen peroxide [e] + 1.00 * spermidine dialdehyde [e]
AOC1",AOC1,Urea cycle,1.4.3.6,0.0
RE3567C_neg,13040.0,0.0003604993277659263,0.31510246164818284,0.0017686391192088132,RE3567C,RE3567,"1.00 * prostaglandin-c2 [c] --> 1.00 * prostaglandin-b2 [c]
No genes",,Eicosanoid metabolism,5.3.3.9,0.0
RNDR3_pos,3936.0,3.848723300827343e-20,-0.3693785562386558,7.43270108974929e-18,RNDR3,ribonucleoside-diphosphate reductase (CDP),"1.00 * CDP [c] + 1.00 * Reduced thioredoxin [c] --> 1.00 * Water [c] + 1.00 * dCDP [c] + 1.00 * Oxidized thioredoxin [c]
RRM1; RRM2; RRM2B",RRM1; RRM2; RRM2B,Nucleotide interconversion,1.7.14.1,4.0
RNMK_pos,13199.0,0.00015056404118392086,0.4654574068458409,0.0008365689925589605,RNMK,ribosylnicotinamide kinase,"1.00 * ATP [c] + 1.00 * N-Ribosylnicotinamide [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * NMN [c]
NMRK1",NMRK1,NAD metabolism,2.7.1.22,4.0
RPE_neg,13079.0,0.0002924065467197498,0.2747617490156283,0.0014813250574284306,RPE,ribulose 5-phosphate 3-epimerase,"1.00 * D-ribulose 5-phosphate(2-) [c] --> 1.00 * D-xylulose 5-phosphate(2-) [c]
RPE",RPE,Pentose phosphate pathway,5.1.3.1,0.0
RPE_pos,13079.0,0.0002924065467197498,0.2747617490156282,0.0014813250574284306,RPE,ribulose 5-phosphate 3-epimerase,"1.00 * D-ribulose 5-phosphate(2-) [c] --> 1.00 * D-xylulose 5-phosphate(2-) [c]
RPE",RPE,Pentose phosphate pathway,5.1.3.1,0.0
RPEc_neg,13436.0,3.7505127703853196e-05,0.5110009777437141,0.0002644028527175403,RPEc,ribulose 5-phosphate 3-epimerase,"2.00 * D-ribulose 5-phosphate(2-) [c] --> 2.00 * D-xylulose 5-phosphate(2-) [c]
RPE",RPE,Pentose phosphate pathway,5.1.3.1,4.0
RPEc_pos,12817.0,0.0011351368226243407,0.36290828322721586,0.004675754982486571,RPEc,ribulose 5-phosphate 3-epimerase,"2.00 * D-ribulose 5-phosphate(2-) [c] --> 2.00 * D-xylulose 5-phosphate(2-) [c]
RPE",RPE,Pentose phosphate pathway,5.1.3.1,4.0
S26Tg_pos,12700.0,0.00199685291203302,0.3593731453546024,0.007339067824905674,S26Tg,"beta-galactoside alpha-2,6-sialyltransferase","2.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] + 1.00 * {[galactosyl-(1,4)-N-Acetyl-glucosaminyl-(1,2)-mannosyl-(1,3)-],[N-acetyl-glucosaminyl-(1,2)-mannosyl-(1,6)-]mannosyl-(1,4)-N-acetyl-glucosaminyl-(1,4)-[fucosyl-(1,6)]-N-acetyl-glucosaminyl}asparagine [g] --> 2.00 * proton [g] + 2.00 * CMP [g] + 1.00 * PA6 [g]
ST6GAL1",ST6GAL1,N-glycan synthesis,2.4.99.1,0.0
SACCD4m_pos,12924.0,0.0006624263561325679,0.3847457242399343,0.0029114780466433484,SACCD4m,"saccharopine dehydrogenase (NAD, L-glutamate forming), mitochondrial","1.00 * Water [m] + 1.00 * Nicotinamide adenine dinucleotide phosphate [m] + 1.00 * L-saccharopinate(1-) [m] --> 1.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [m] + 1.00 * L-glutamate(1-) [m] + 1.00 * L-allysine [m]
AASS",AASS,Lysine metabolism,1.5.1.10,4.0
SBTR_pos,12262.0,0.013257915813233276,0.3047401471658584,0.0349866242143833,SBTR,D-sorbitol reductase,"1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * D-glucose [c] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * D-glucitol [c]
AKR1A1; AKR1B3; AKR7A5",AKR1A1; AKR1B3; AKR7A5,Fructose and mannose metabolism,1.1.1.21,4.0
SERPT_pos,14139.0,3.260786547440745e-07,0.6294403446588357,4.744518873707733e-06,SERPT,serine C-palmitoyltransferase,"1.00 * proton [c] + 1.00 * L-serine [c] + 1.00 * Palmitoyl-CoA (n-C16:0CoA) [c] --> 1.00 * carbon dioxide [c] + 1.00 * (2S)-1-hydroxy-3-oxooctadecan-2-aminium [c] + 1.00 * Coenzyme A [c]
SPTLC1; SPTLC2; SPTLC3",SPTLC1; SPTLC2; SPTLC3,Sphingolipid metabolism,2.3.1.50,4.0
SIAASEly_pos,12617.0,0.00293599726629183,0.34728617798283784,0.009952718392594592,SIAASEly,"sialidase, lysosomal","2.00 * Water [l] + 1.00 * de-Fuc, reducing GlcNAc removed form of PA6 (w/o peptide linkage) [l] --> 2.00 * N-acetylneuraminate [l] + 1.00 * de-Fuc, reducing GlcNAc removed, de-Sia form of PA6 (w/o peptide linkage) [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,N-glycan degradation,3.2.1.18,4.0
SIAT4Bg_pos,13431.0,3.866315863540628e-05,0.47045307802851183,0.000267245455513497,SIAT4Bg,"Beta-galactoside alpha-2,3-sialyltransferase, Golgi apparatus","1.00 * galactosylgloboside [g] + 1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] --> 1.00 * proton [g] + 1.00 * CMP [g] + 1.00 * sialyl galactosylgloboside [g]
ST3GAL2",ST3GAL2,Sphingolipid metabolism,2.4.99.4,4.0
SIAT9g_pos,12831.0,0.0010591667189086339,0.39378315385530605,0.004394576497138492,SIAT9g,"Lactosylceramide alpha-2,3-sialyltransferase, Golgi apparatus","1.00 * galactosyl glucosyl ceramide [g] + 1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] --> 1.00 * proton [g] + 1.00 * CMP [g] + 1.00 * alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide(1-) [g]
ST3GAL5",ST3GAL5,Sphingolipid metabolism,2.4.99.9,4.0
SPTix_pos,12400.0,0.0075806851659145835,0.3211323222619877,0.02194988939680765,SPTix,"serine-pyruvate aminotransferase (irreversible), peroxisomal","1.00 * pyruvate [x] + 1.00 * L-serine [x] --> 1.00 * L-alanine [x] + 1.00 * 3-hydroxypyruvate [x]
AGXT",AGXT,"Glycine, serine, alanine and threonine metabolism",2.6.1.44,4.0
SQLEr_pos,12576.0,0.003535382736090596,0.3154857544396165,0.011536607361549087,SQLEr,"Squalene epoxidase, endoplasmic reticular (NADP)","1.00 * O2 [r] + 1.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [r] + 1.00 * squalene [r] --> 1.00 * Water [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate [r] + 1.00 * (S)-2,3-epoxysqualene [r]
SQLE",SQLE,Cholesterol metabolism,1.14.99.7,4.0
SQLSr_pos,8377.0,0.003003765513195735,-0.19886324206365294,0.010107179311296947,SQLSr,Squalene synthase,"1.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [r] + 2.00 * Farnesyl diphosphate [r] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [r] + 2.00 * Diphosphate [r] + 1.00 * squalene [r]
FDFT1",FDFT1,Cholesterol metabolism,2.5.1.21,4.0
ST3GAL23g_pos,13009.0,0.0004253755605911628,0.4348147181954739,0.0020260974945048435,ST3GAL23g,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase, Golgi apparatus","1.00 * GD1b [g] + 1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] --> 1.00 * proton [g] + 1.00 * CMP [g] + 1.00 * GT1b [g]
ST3GAL2",ST3GAL2,Sphingolipid metabolism,2.4.99.4,4.0
ST3GAL31g_pos,13895.0,1.8819427649918123e-06,0.5619785376707943,1.8565977153704057e-05,ST3GAL31g,"ST3 beta-galactoside alpha-2,3-sialyltransferase 3","1.00 * Lc4Cer [g] + 1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] --> 1.00 * proton [g] + 1.00 * CMP [g] + 1.00 * (Gal)3 (Glc)1 (GlcNAc)1 (Cer)1 [g]
ST3GAL3",ST3GAL3,Blood group synthesis,2.4.99.6,4.0
ST8SIA11_pos,13431.0,3.866315863540628e-05,0.47045307802851016,0.000267245455513497,ST8SIA11,"Beta-galactoside alpha-2,3-sialyltransferase","1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] + 1.00 * sialyl galactosylgloboside [g] --> 1.00 * proton [g] + 1.00 * disialyl galactosylgloboside [g] + 1.00 * CMP [g]
ST8SIA1",ST8SIA1,Sphingolipid metabolism,2.4.99.8,4.0
ST8SIA12_pos,12831.0,0.0010591667189086339,0.3937831538553065,0.004394576497138492,ST8SIA12,"Beta-galactoside alpha-2,3-sialyltransferase","1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] + 1.00 * alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide(1-) [g] --> 1.00 * proton [g] + 1.00 * CMP [g] + 1.00 * GD3 [g]
ST8SIA1",ST8SIA1,Sphingolipid metabolism,2.4.99.8,4.0
ST8SIA51g_pos,12686.0,0.002132885088443745,0.38042747104758473,0.0077629221408635,ST8SIA51g,"Beta-galactoside alpha-2,3-sialyltransferase","1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] + 1.00 * GD3 [g] --> 1.00 * proton [g] + 1.00 * CMP [g] + 1.00 * GT3 [g]
ST8SIA5",ST8SIA5,Sphingolipid metabolism,2.4.99.8,4.0
ST8SIA52g_pos,13009.0,0.0004253755605911628,0.4348147181954615,0.0020260974945048435,ST8SIA52g,"Beta-galactoside alpha-2,3-sialyltransferase","1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] + 1.00 * GT1b [g] --> 1.00 * proton [g] + 1.00 * CMP [g] + 1.00 * GQ1b [g]
ST8SIA5",ST8SIA5,Sphingolipid metabolism,2.4.99.8,4.0
ST8SIA53g_pos,13100.0,0.00026084393623329626,0.44348707088713685,0.001340611617431288,ST8SIA53g,"Beta-galactoside alpha-2,3-sialyltransferase","1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] + 1.00 * N-acetylneuraminosyl-D-galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminosyl)-D-galactosyl-D-glucosylceramide dianion [g] --> 1.00 * proton [g] + 1.00 * CMP [g] + 1.00 * GT1a [g]
ST8SIA5",ST8SIA5,Sphingolipid metabolism,2.4.99.8,4.0
ST8SIA54g_pos,13299.0,8.483814228139517e-05,0.4601041309032344,0.0005228950490902625,ST8SIA54g,"Beta-galactoside alpha-2,3-sialyltransferase","1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] + 1.00 * GM1b [g] --> 1.00 * proton [g] + 1.00 * CMP [g] + 1.00 * GD1c [g]
ST8SIA5",ST8SIA5,Sphingolipid metabolism,2.4.99.8,4.0
ST8SIA55g_pos,13061.0,0.000322272713916104,0.4385048013075198,0.0016070766868445468,ST8SIA55g,"Beta-galactoside alpha-2,3-sialyltransferase","1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] + 1.00 * GQ1c [g] --> 1.00 * proton [g] + 1.00 * CMP [g] + 1.00 * GP1c alpha [g]
ST8SIA5",ST8SIA5,Sphingolipid metabolism,2.4.99.8,4.0
ST8SIA56g_pos,13488.0,2.7260417427504017e-05,0.491965739859388,0.00019564261291158007,ST8SIA56g,"Alpha-2,8-sialyltransferase 8E","1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] + 1.00 * Sialyl-3-paragloboside [g] --> 1.00 * proton [g] + 1.00 * 3',8'-LD1 [g] + 1.00 * CMP [g]
ST8SIA5",ST8SIA5,Blood group synthesis,2.4.99.8,4.0
SUCOAS1m_neg,12384.0,0.008102469440825098,0.1705171588270646,0.023075886988059624,SUCOAS1m,Succinate--CoA ligase (GDP-forming),"1.00 * Coenzyme A [m] + 1.00 * GTP [m] + 1.00 * Succinate [m] --> 1.00 * hydrogenphosphate [m] + 1.00 * GDP [m] + 1.00 * Succinyl-CoA [m]
SUCLG1; SUCLG2",SUCLG1; SUCLG2,Citric acid cycle,6.2.1.4,0.0
SUCOAS1m_pos,12384.0,0.008102469440825098,0.17051715882706475,0.023075886988059624,SUCOAS1m,Succinate--CoA ligase (GDP-forming),"1.00 * Coenzyme A [m] + 1.00 * GTP [m] + 1.00 * Succinate [m] --> 1.00 * hydrogenphosphate [m] + 1.00 * GDP [m] + 1.00 * Succinyl-CoA [m]
SUCLG1; SUCLG2",SUCLG1; SUCLG2,Citric acid cycle,6.2.1.4,0.0
SUCOASm_neg,12384.0,0.008102469440825098,0.17051715882706475,0.023075886988059624,SUCOASm,Succinate--CoA ligase (ADP-forming),"1.00 * Coenzyme A [m] + 1.00 * ATP [m] + 1.00 * Succinate [m] --> 1.00 * ADP [m] + 1.00 * hydrogenphosphate [m] + 1.00 * Succinyl-CoA [m]
SUCLA2; SUCLG1",SUCLA2; SUCLG1,Citric acid cycle,6.2.1.5,0.0
SUCOASm_pos,12384.0,0.008102469440825098,0.1705171588270647,0.023075886988059624,SUCOASm,Succinate--CoA ligase (ADP-forming),"1.00 * Coenzyme A [m] + 1.00 * ATP [m] + 1.00 * Succinate [m] --> 1.00 * ADP [m] + 1.00 * hydrogenphosphate [m] + 1.00 * Succinyl-CoA [m]
SUCLA2; SUCLG1",SUCLA2; SUCLG1,Citric acid cycle,6.2.1.5,0.0
TALA_neg,13358.0,5.995087318901605e-05,0.42379596000403863,0.0003855367455434907,TALA,transaldolase,"1.00 * Glyceraldehyde 3-phosphate [c] + 1.00 * Sedoheptulose 7-phosphate [c] --> 1.00 * D-Fructose 6-phosphate [c] + 1.00 * D-Erythrose 4-phosphate [c]
TALDO1",TALDO1,Pentose phosphate pathway,2.2.1.2,0.0
TALA_pos,12437.0,0.00648766249394599,0.25819802043363477,0.019239587284280033,TALA,transaldolase,"1.00 * Glyceraldehyde 3-phosphate [c] + 1.00 * Sedoheptulose 7-phosphate [c] --> 1.00 * D-Fructose 6-phosphate [c] + 1.00 * D-Erythrose 4-phosphate [c]
TALDO1",TALDO1,Pentose phosphate pathway,2.2.1.2,0.0
THD1m_pos,12971.0,0.000519384522898789,0.42188681554236657,0.0024108066747516254,THD1m,NAD(P) transhydrogenase,"1.00 * Nicotinamide adenine dinucleotide phosphate [m] + 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] --> 1.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [m] + 1.00 * Nicotinamide adenine dinucleotide [m]
NNT",NNT,NAD metabolism,1.6.1.2,4.0
THRD_L_pos,13217.0,0.0001359804081594607,0.4254080329546929,0.0007648747936454043,THRD_L,L-threonine deaminase,"1.00 * L-threonine [c] --> 1.00 * Ammonium [c] + 1.00 * 2-Oxobutanoate [c]
SDS; SDSL",SDS; SDSL,"Glycine, serine, alanine and threonine metabolism",4.3.1.19,4.0
TKT1_neg,15177.0,5.285756517827058e-11,0.8105360159193605,2.783977379182797e-09,TKT1,transketolase,"1.00 * alpha-D-Ribose 5-phosphate [c] + 1.00 * D-xylulose 5-phosphate(2-) [c] --> 1.00 * Glyceraldehyde 3-phosphate [c] + 1.00 * Sedoheptulose 7-phosphate [c]
TKT; TKTL1; TKTL2",TKT; TKTL1; TKTL2,Pentose phosphate pathway,2.2.1.1,0.0
TKT1_pos,12766.0,0.0014565157188360127,0.36475059276673144,0.0055417162245623335,TKT1,transketolase,"1.00 * alpha-D-Ribose 5-phosphate [c] + 1.00 * D-xylulose 5-phosphate(2-) [c] --> 1.00 * Glyceraldehyde 3-phosphate [c] + 1.00 * Sedoheptulose 7-phosphate [c]
TKT; TKTL1; TKTL2",TKT; TKTL1; TKTL2,Pentose phosphate pathway,2.2.1.1,0.0
