,term,variable,value,p,padj,s1,s2
1562,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,17,0.6530787768257633,0.6530787768257633,0.6766715393073609,iTreg_Vehicle,Th17n_DFMO
1563,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,17,0.39999534172826673,0.39999534172826673,0.5845396651236148,iTreg_Vehicle,Th17n_DFMO
1564,KEGG_MM_INSULIN_SIGNALING_PATHWAY,17,0.6429613132269353,0.6429613132269353,0.8174033256319051,iTreg_Vehicle,Th17n_DFMO
1565,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,17,0.7401915331840438,0.7401915331840438,1.0,iTreg_Vehicle,Th17n_DFMO
1566,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,18,0.3400332278112026,0.3400332278112026,0.560990344239721,iTreg_Vehicle,Th17p_Vehicle
1567,KEGG_MM_CITRATE_CYCLE,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1568,KEGG_MM_PENTOSE_PHOSPHATE_PATHWAY,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1569,KEGG_MM_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1570,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1571,KEGG_MM_GALACTOSE_METABOLISM,18,0.6262296438474884,0.6262296438474884,1.0,iTreg_Vehicle,Th17p_Vehicle
1572,KEGG_MM_ASCORBATE_AND_ALDARATE_METABOLISM,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1573,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1574,KEGG_MM_FATTY_ACID_METABOLISM,18,0.7822531745792496,0.7822531745792496,1.0,iTreg_Vehicle,Th17p_Vehicle
1575,KEGG_MM_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1576,KEGG_MM_STEROID_BIOSYNTHESIS,18,0.41695489212175657,0.41695489212175657,1.0,iTreg_Vehicle,Th17p_Vehicle
1577,KEGG_MM_PRIMARY_BILE_ACID_BIOSYNTHESIS,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1578,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,18,0.8415729028832576,0.8415729028832576,1.0,iTreg_Vehicle,Th17p_Vehicle
1579,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,18,0.9891125682126313,0.9891125682126313,1.0,iTreg_Vehicle,Th17p_Vehicle
1580,KEGG_MM_PURINE_METABOLISM,18,0.43898891635588044,0.43898891635588044,1.0,iTreg_Vehicle,Th17p_Vehicle
1581,KEGG_MM_CAFFEINE_METABOLISM,18,0.24840446560003562,0.24840446560003562,0.2748349534616757,iTreg_Vehicle,Th17p_Vehicle
1582,KEGG_MM_PYRIMIDINE_METABOLISM,18,0.8237056226229069,0.8237056226229069,1.0,iTreg_Vehicle,Th17p_Vehicle
1583,KEGG_MM_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,18,0.2988893050302434,0.2988893050302434,1.0,iTreg_Vehicle,Th17p_Vehicle
1584,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,18,0.3450729794604669,0.3450729794604669,1.0,iTreg_Vehicle,Th17p_Vehicle
1585,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,18,0.12145099951909628,0.12145099951909628,0.13776058615595016,iTreg_Vehicle,Th17p_Vehicle
1586,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,18,0.8142627133748687,0.8142627133748687,1.0,iTreg_Vehicle,Th17p_Vehicle
1587,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1588,KEGG_MM_LYSINE_BIOSYNTHESIS,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1589,KEGG_MM_LYSINE_DEGRADATION,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1590,KEGG_MM_ARGININE_AND_PROLINE_METABOLISM,18,0.5351520766545699,0.5351520766545699,0.5417947711669617,iTreg_Vehicle,Th17p_Vehicle
1591,KEGG_MM_HISTIDINE_METABOLISM,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1592,KEGG_MM_TYROSINE_METABOLISM,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1593,KEGG_MM_PHENYLALANINE_METABOLISM,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1594,KEGG_MM_TRYPTOPHAN_METABOLISM,18,0.18075333297416762,0.18075333297416762,0.5189947184406793,iTreg_Vehicle,Th17p_Vehicle
1595,KEGG_MM_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1596,KEGG_MM_BETA-ALANINE_METABOLISM,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1597,KEGG_MM_TAURINE_AND_HYPOTAURINE_METABOLISM,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1598,KEGG_MM_SELENOCOMPOUND_METABOLISM,18,0.41695489212175657,0.41695489212175657,0.5099588886774998,iTreg_Vehicle,Th17p_Vehicle
1599,KEGG_MM_CYANOAMINO_ACID_METABOLISM,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1600,KEGG_MM_D-GLUTAMINE_AND_D-GLUTAMATE_METABOLISM,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1601,KEGG_MM_D-ARGININE_AND_D-ORNITHINE_METABOLISM,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1602,KEGG_MM_GLUTATHIONE_METABOLISM,18,0.5159160616219163,0.5159160616219163,1.0,iTreg_Vehicle,Th17p_Vehicle
1603,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1604,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,18,0.4655804981889167,0.4655804981889167,0.5292530924534288,iTreg_Vehicle,Th17p_Vehicle
1605,KEGG_MM_OTHER_GLYCAN_DEGRADATION,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1606,KEGG_MM_MUCIN_TYPE_O-GLYCAN_BIOSYNTHESIS,18,0.04185410487627426,0.04185410487627426,0.09894856315858316,iTreg_Vehicle,Th17p_Vehicle
1607,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,18,0.060730502707630446,0.060730502707630446,0.1284494425177597,iTreg_Vehicle,Th17p_Vehicle
1608,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,18,0.4551454200832497,0.4551454200832497,0.8436999619440921,iTreg_Vehicle,Th17p_Vehicle
1609,KEGG_MM_BUTIROSIN_AND_NEOMYCIN_BIOSYNTHESIS,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1610,KEGG_MM_GLYCOSAMINOGLYCAN_DEGRADATION,18,0.4864946459835402,0.4864946459835402,1.0,iTreg_Vehicle,Th17p_Vehicle
1611,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_DERMATAN_SULFATE,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1612,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,18,0.010415889390986213,0.010415889390986213,0.11096110738968987,iTreg_Vehicle,Th17p_Vehicle
1613,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_HEPARIN,18,0.5331578966566354,0.5331578966566354,0.6601243407371055,iTreg_Vehicle,Th17p_Vehicle
1614,KEGG_MM_GLYCEROLIPID_METABOLISM,18,0.09721504262870981,0.09721504262870981,0.6913658344984539,iTreg_Vehicle,Th17p_Vehicle
1615,KEGG_MM_INOSITOL_PHOSPHATE_METABOLISM,18,0.29706043448865327,0.29706043448865327,0.35549185420237733,iTreg_Vehicle,Th17p_Vehicle
1616,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,18,0.31661227740692877,0.31661227740692877,1.0,iTreg_Vehicle,Th17p_Vehicle
1617,KEGG_MM_ETHER_LIPID_METABOLISM,18,0.13553757383620693,0.13553757383620693,0.13690134199400159,iTreg_Vehicle,Th17p_Vehicle
1618,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,18,0.5943520514559761,0.5943520514559761,1.0,iTreg_Vehicle,Th17p_Vehicle
1619,KEGG_MM_LINOLEIC_ACID_METABOLISM,18,0.47589628257249483,0.47589628257249483,0.6082709586259606,iTreg_Vehicle,Th17p_Vehicle
1620,KEGG_MM_ALPHA-LINOLENIC_ACID_METABOLISM,18,0.5477516237365754,0.5477516237365754,0.6953461760469172,iTreg_Vehicle,Th17p_Vehicle
1621,KEGG_MM_SPHINGOLIPID_METABOLISM,18,0.3678056516376935,0.3678056516376935,0.6911250905503097,iTreg_Vehicle,Th17p_Vehicle
1622,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_NEOLACTO_SERIES,18,0.04185410487627426,0.04185410487627426,1.0,iTreg_Vehicle,Th17p_Vehicle
1623,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,18,0.3787352623134373,0.3787352623134373,0.5859508207694554,iTreg_Vehicle,Th17p_Vehicle
1624,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,18,0.07816804192719277,0.07816804192719277,0.1372014723806141,iTreg_Vehicle,Th17p_Vehicle
1625,KEGG_MM_PYRUVATE_METABOLISM,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1626,KEGG_MM_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1627,KEGG_MM_PROPANOATE_METABOLISM,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1628,KEGG_MM_BUTANOATE_METABOLISM,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1629,KEGG_MM_THIAMINE_METABOLISM,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1630,KEGG_MM_RIBOFLAVIN_METABOLISM,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1631,KEGG_MM_VITAMIN_B6_METABOLISM,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1632,KEGG_MM_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,18,0.24055330376310385,0.24055330376310385,1.0,iTreg_Vehicle,Th17p_Vehicle
1633,KEGG_MM_PANTOTHENATE_AND_COA_BIOSYNTHESIS,18,0.3981479187645605,0.3981479187645605,0.6332517172306539,iTreg_Vehicle,Th17p_Vehicle
1634,KEGG_MM_BIOTIN_METABOLISM,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1635,KEGG_MM_LIPOIC_ACID_METABOLISM,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1636,KEGG_MM_FOLATE_BIOSYNTHESIS,18,0.3380143743330217,0.3380143743330217,0.5569555031623654,iTreg_Vehicle,Th17p_Vehicle
1637,KEGG_MM_RETINOL_METABOLISM,18,0.9285129195600597,0.9285129195600597,1.0,iTreg_Vehicle,Th17p_Vehicle
1638,KEGG_MM_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,18,0.7447371118738915,0.7447371118738915,0.8425504386609695,iTreg_Vehicle,Th17p_Vehicle
1639,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,18,0.14944193958208463,0.14944193958208463,0.16117498442530614,iTreg_Vehicle,Th17p_Vehicle
1640,KEGG_MM_SULFUR_METABOLISM,18,0.2946288036439493,0.2946288036439493,0.40579481662834177,iTreg_Vehicle,Th17p_Vehicle
1641,KEGG_MM_AMINOACYL-TRNA_BIOSYNTHESIS,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1642,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,18,0.9527559409608362,0.9527559409608362,1.0,iTreg_Vehicle,Th17p_Vehicle
1643,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,18,0.5477516237365754,0.5477516237365754,1.0,iTreg_Vehicle,Th17p_Vehicle
1644,KEGG_MM_METABOLIC_PATHWAYS,18,0.011039514990138386,0.011039514990138386,0.034098383579007324,iTreg_Vehicle,Th17p_Vehicle
1645,KEGG_MM_2-OXOCARBOXYLIC_ACID_METABOLISM,18,0.0,0.0,0.0,iTreg_Vehicle,Th17p_Vehicle
1646,KEGG_MM_RNA_DEGRADATION,18,0.9161734096608579,0.9161734096608579,1.0,iTreg_Vehicle,Th17p_Vehicle
1647,KEGG_MM_HIF-1_SIGNALING_PATHWAY,18,0.278210878420462,0.278210878420462,0.44034590216943953,iTreg_Vehicle,Th17p_Vehicle
1648,KEGG_MM_MTOR_SIGNALING_PATHWAY,18,0.30564471506250424,0.30564471506250424,1.0,iTreg_Vehicle,Th17p_Vehicle
1649,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,18,0.14684186236980015,0.14684186236980015,0.15094811373973155,iTreg_Vehicle,Th17p_Vehicle
1650,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,18,0.8465335278230851,0.8465335278230851,0.8465335278230851,iTreg_Vehicle,Th17p_Vehicle
1651,KEGG_MM_INSULIN_SIGNALING_PATHWAY,18,0.8169097953451966,0.8169097953451966,1.0,iTreg_Vehicle,Th17p_Vehicle
1652,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,18,0.6470354288623688,0.6470354288623688,0.679856066558286,iTreg_Vehicle,Th17p_Vehicle
1653,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,19,1.7582035484321335e-06,1.7582035484321335e-06,7.791020817330846e-06,iTreg_Vehicle,iTreg_DFMO
1654,KEGG_MM_CITRATE_CYCLE,19,0.5384197613913558,0.5384197613913558,0.6631786584386214,iTreg_Vehicle,iTreg_DFMO
1655,KEGG_MM_PENTOSE_PHOSPHATE_PATHWAY,19,0.00014200732252168702,0.00014200732252168702,0.00017239028454958287,iTreg_Vehicle,iTreg_DFMO
1656,KEGG_MM_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,19,0.5547198234323808,0.5547198234323808,1.0,iTreg_Vehicle,iTreg_DFMO
1657,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,19,3.8824165493687046e-05,3.8824165493687046e-05,9.443715930896849e-05,iTreg_Vehicle,iTreg_DFMO
1658,KEGG_MM_GALACTOSE_METABOLISM,19,0.0056277386309270035,0.0056277386309270035,0.5875359130687792,iTreg_Vehicle,iTreg_DFMO
1659,KEGG_MM_ASCORBATE_AND_ALDARATE_METABOLISM,19,0.0,0.0,0.0,iTreg_Vehicle,iTreg_DFMO
1660,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,19,0.0,0.0,0.0,iTreg_Vehicle,iTreg_DFMO
1661,KEGG_MM_FATTY_ACID_METABOLISM,19,0.4837792506883209,0.4837792506883209,0.49207476395031857,iTreg_Vehicle,iTreg_DFMO
1662,KEGG_MM_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES,19,0.45704278106564467,0.45704278106564467,0.6341741938231433,iTreg_Vehicle,iTreg_DFMO
1663,KEGG_MM_STEROID_BIOSYNTHESIS,19,0.011434892703671278,0.011434892703671278,0.04670589977555874,iTreg_Vehicle,iTreg_DFMO
1664,KEGG_MM_PRIMARY_BILE_ACID_BIOSYNTHESIS,19,0.5887017552971738,0.5887017552971738,0.703208961705091,iTreg_Vehicle,iTreg_DFMO
1665,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,19,0.0,0.0,0.0,iTreg_Vehicle,iTreg_DFMO
1666,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,19,0.9844968312380451,0.9844968312380451,1.0,iTreg_Vehicle,iTreg_DFMO
1667,KEGG_MM_PURINE_METABOLISM,19,0.2087420077990019,0.2087420077990019,0.6432309803487544,iTreg_Vehicle,iTreg_DFMO
1668,KEGG_MM_CAFFEINE_METABOLISM,19,0.0,0.0,0.0,iTreg_Vehicle,iTreg_DFMO
1669,KEGG_MM_PYRIMIDINE_METABOLISM,19,0.7951715804867285,0.7951715804867285,0.9644041938059299,iTreg_Vehicle,iTreg_DFMO
1670,KEGG_MM_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,19,0.11804866708369148,0.11804866708369148,0.16564893606905093,iTreg_Vehicle,iTreg_DFMO
1671,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,19,0.15745976180378732,0.15745976180378732,0.26966534009703735,iTreg_Vehicle,iTreg_DFMO
1672,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,19,0.6299917036985593,0.6299917036985593,1.0,iTreg_Vehicle,iTreg_DFMO
1673,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,19,0.5509774690581715,0.5509774690581715,0.5772987532082808,iTreg_Vehicle,iTreg_DFMO
1674,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,19,0.0,0.0,0.0,iTreg_Vehicle,iTreg_DFMO
1675,KEGG_MM_LYSINE_BIOSYNTHESIS,19,0.0,0.0,0.0,iTreg_Vehicle,iTreg_DFMO
1676,KEGG_MM_LYSINE_DEGRADATION,19,0.7398965821910244,0.7398965821910244,1.0,iTreg_Vehicle,iTreg_DFMO
1677,KEGG_MM_ARGININE_AND_PROLINE_METABOLISM,19,0.1932038072043836,0.1932038072043836,0.4518476136231552,iTreg_Vehicle,iTreg_DFMO
1678,KEGG_MM_HISTIDINE_METABOLISM,19,0.4692154315738106,0.4692154315738106,1.0,iTreg_Vehicle,iTreg_DFMO
1679,KEGG_MM_TYROSINE_METABOLISM,19,0.6949650253970345,0.6949650253970345,1.0,iTreg_Vehicle,iTreg_DFMO
1680,KEGG_MM_PHENYLALANINE_METABOLISM,19,0.0,0.0,0.0,iTreg_Vehicle,iTreg_DFMO
1681,KEGG_MM_TRYPTOPHAN_METABOLISM,19,0.4697630576560383,0.4697630576560383,1.0,iTreg_Vehicle,iTreg_DFMO
1682,KEGG_MM_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS,19,0.0,0.0,0.0,iTreg_Vehicle,iTreg_DFMO
1683,KEGG_MM_BETA-ALANINE_METABOLISM,19,0.5046021194558467,0.5046021194558467,0.8780076878531732,iTreg_Vehicle,iTreg_DFMO
1684,KEGG_MM_TAURINE_AND_HYPOTAURINE_METABOLISM,19,0.4260371460464803,0.4260371460464803,0.757980198487603,iTreg_Vehicle,iTreg_DFMO
1685,KEGG_MM_SELENOCOMPOUND_METABOLISM,19,0.011434892703671278,0.011434892703671278,0.053969385093276735,iTreg_Vehicle,iTreg_DFMO
1686,KEGG_MM_CYANOAMINO_ACID_METABOLISM,19,0.28328817874706774,0.28328817874706774,1.0,iTreg_Vehicle,iTreg_DFMO
1687,KEGG_MM_D-GLUTAMINE_AND_D-GLUTAMATE_METABOLISM,19,0.1534012097890536,0.1534012097890536,0.6855773245709417,iTreg_Vehicle,iTreg_DFMO
1688,KEGG_MM_D-ARGININE_AND_D-ORNITHINE_METABOLISM,19,0.0,0.0,0.0,iTreg_Vehicle,iTreg_DFMO
1689,KEGG_MM_GLUTATHIONE_METABOLISM,19,0.000641842112609235,0.000641842112609235,0.0009358703429665381,iTreg_Vehicle,iTreg_DFMO
1690,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,19,0.02314316589173315,0.02314316589173315,0.032163824801609966,iTreg_Vehicle,iTreg_DFMO
1691,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,19,0.7601624455218611,0.7601624455218611,1.0,iTreg_Vehicle,iTreg_DFMO
1692,KEGG_MM_OTHER_GLYCAN_DEGRADATION,19,0.2331040613047881,0.2331040613047881,1.0,iTreg_Vehicle,iTreg_DFMO
1693,KEGG_MM_MUCIN_TYPE_O-GLYCAN_BIOSYNTHESIS,19,0.3941713280792893,0.3941713280792893,0.46912319484128817,iTreg_Vehicle,iTreg_DFMO
1694,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,19,0.4692154315738106,0.4692154315738106,0.49044944990294187,iTreg_Vehicle,iTreg_DFMO
1695,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,19,0.004411689587627533,0.004411689587627533,0.00509266246072882,iTreg_Vehicle,iTreg_DFMO
1696,KEGG_MM_BUTIROSIN_AND_NEOMYCIN_BIOSYNTHESIS,19,0.24237066111763408,0.24237066111763408,1.0,iTreg_Vehicle,iTreg_DFMO
1697,KEGG_MM_GLYCOSAMINOGLYCAN_DEGRADATION,19,0.6884567930952328,0.6884567930952328,1.0,iTreg_Vehicle,iTreg_DFMO
1698,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_DERMATAN_SULFATE,19,0.6706570388858615,0.6706570388858615,1.0,iTreg_Vehicle,iTreg_DFMO
1699,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,19,0.0,0.0,0.0,iTreg_Vehicle,iTreg_DFMO
1700,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_HEPARIN,19,0.7362935046735888,0.7362935046735888,1.0,iTreg_Vehicle,iTreg_DFMO
1701,KEGG_MM_GLYCEROLIPID_METABOLISM,19,0.08040015920119839,0.08040015920119839,0.17633984497069563,iTreg_Vehicle,iTreg_DFMO
1702,KEGG_MM_INOSITOL_PHOSPHATE_METABOLISM,19,0.005206827043925622,0.005206827043925622,0.011429620340324536,iTreg_Vehicle,iTreg_DFMO
1703,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,19,0.22048900813159264,0.22048900813159264,0.29894873310309444,iTreg_Vehicle,iTreg_DFMO
1704,KEGG_MM_ETHER_LIPID_METABOLISM,19,0.17876470176210024,0.17876470176210024,0.23963835213101264,iTreg_Vehicle,iTreg_DFMO
1705,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,19,0.7820643597408143,0.7820643597408143,1.0,iTreg_Vehicle,iTreg_DFMO
1706,KEGG_MM_LINOLEIC_ACID_METABOLISM,19,0.0,0.0,0.0,iTreg_Vehicle,iTreg_DFMO
1707,KEGG_MM_ALPHA-LINOLENIC_ACID_METABOLISM,19,0.7505485953650182,0.7505485953650182,1.0,iTreg_Vehicle,iTreg_DFMO
1708,KEGG_MM_SPHINGOLIPID_METABOLISM,19,0.17876470176210024,0.17876470176210024,0.18105388886266263,iTreg_Vehicle,iTreg_DFMO
1709,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_NEOLACTO_SERIES,19,0.04324812035359577,0.04324812035359577,0.04750740493387414,iTreg_Vehicle,iTreg_DFMO
1710,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,19,0.5652085533942373,0.5652085533942373,1.0,iTreg_Vehicle,iTreg_DFMO
1711,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,19,0.0,0.0,0.0,iTreg_Vehicle,iTreg_DFMO
1712,KEGG_MM_PYRUVATE_METABOLISM,19,0.08052312886144872,0.08052312886144872,0.1940585099985052,iTreg_Vehicle,iTreg_DFMO
1713,KEGG_MM_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,19,0.16319114079848546,0.16319114079848546,0.2601886850849402,iTreg_Vehicle,iTreg_DFMO
1714,KEGG_MM_PROPANOATE_METABOLISM,19,0.23331509669618286,0.23331509669618286,0.4946810742299247,iTreg_Vehicle,iTreg_DFMO
1715,KEGG_MM_BUTANOATE_METABOLISM,19,0.5046021194558467,0.5046021194558467,1.0,iTreg_Vehicle,iTreg_DFMO
1716,KEGG_MM_THIAMINE_METABOLISM,19,0.0,0.0,0.0,iTreg_Vehicle,iTreg_DFMO
1717,KEGG_MM_RIBOFLAVIN_METABOLISM,19,0.15338881011302713,0.15338881011302713,0.25548487198149383,iTreg_Vehicle,iTreg_DFMO
1718,KEGG_MM_VITAMIN_B6_METABOLISM,19,0.0,0.0,0.0,iTreg_Vehicle,iTreg_DFMO
1719,KEGG_MM_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,19,0.07598637829285065,0.07598637829285065,0.11404511060629109,iTreg_Vehicle,iTreg_DFMO
1720,KEGG_MM_PANTOTHENATE_AND_COA_BIOSYNTHESIS,19,0.5887017552971738,0.5887017552971738,0.7520859428906626,iTreg_Vehicle,iTreg_DFMO
1721,KEGG_MM_BIOTIN_METABOLISM,19,0.0,0.0,0.0,iTreg_Vehicle,iTreg_DFMO
1722,KEGG_MM_LIPOIC_ACID_METABOLISM,19,0.0,0.0,0.0,iTreg_Vehicle,iTreg_DFMO
1723,KEGG_MM_FOLATE_BIOSYNTHESIS,19,0.5141237328852677,0.5141237328852677,0.5867349990513987,iTreg_Vehicle,iTreg_DFMO
1724,KEGG_MM_RETINOL_METABOLISM,19,0.8326382120893538,0.8326382120893538,1.0,iTreg_Vehicle,iTreg_DFMO
1725,KEGG_MM_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,19,0.6827733399520652,0.6827733399520652,0.8995650768676882,iTreg_Vehicle,iTreg_DFMO
1726,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,19,0.00554542151091712,0.00554542151091712,0.007550104404535046,iTreg_Vehicle,iTreg_DFMO
1727,KEGG_MM_SULFUR_METABOLISM,19,0.45704278106564467,0.45704278106564467,1.0,iTreg_Vehicle,iTreg_DFMO
1728,KEGG_MM_AMINOACYL-TRNA_BIOSYNTHESIS,19,0.9715033576789585,0.9715033576789585,1.0,iTreg_Vehicle,iTreg_DFMO
1729,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,19,0.034292367690039,0.034292367690039,0.07830540653630953,iTreg_Vehicle,iTreg_DFMO
1730,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,19,0.1500157584838408,0.1500157584838408,0.19705139891435555,iTreg_Vehicle,iTreg_DFMO
1731,KEGG_MM_METABOLIC_PATHWAYS,19,2.489727629679683e-05,2.489727629679683e-05,3.3358260336057346e-05,iTreg_Vehicle,iTreg_DFMO
1732,KEGG_MM_2-OXOCARBOXYLIC_ACID_METABOLISM,19,0.6319515385295351,0.6319515385295351,0.8581652006046236,iTreg_Vehicle,iTreg_DFMO
1733,KEGG_MM_RNA_DEGRADATION,19,0.9285392882043533,0.9285392882043533,1.0,iTreg_Vehicle,iTreg_DFMO
1734,KEGG_MM_HIF-1_SIGNALING_PATHWAY,19,0.04179999979959488,0.04179999979959488,0.08826698986807656,iTreg_Vehicle,iTreg_DFMO
1735,KEGG_MM_MTOR_SIGNALING_PATHWAY,19,0.9681466202811205,0.9681466202811205,1.0,iTreg_Vehicle,iTreg_DFMO
